gene_id	hk_status	n_tissues_expressed	mean_nTPM_across_expressed_tissues	median_nTPM_across_expressed_tissues	variance_log10_nTPM_plus1	sd_log10_nTPM_plus1	gene_length_bp	log10_gene_length_bp	fixed_breadth_group
ENSG00000167641	non-HK	35	227.588571428571	160.1	0.209710952224676	0.457942083919654	5321	3.72599325892472	broad non-HK fixed
ENSG00000167642	non-HK	36	127.186111111111	92.95	0.268526924513733	0.518195836063677	48581	4.68646645015647	broad non-HK fixed
ENSG00000167644	non-HK	34	83.0352941176471	17.25	0.517626573324722	0.71946269766036	843	2.92582757462474	broad non-HK fixed
ENSG00000167645	non-HK	36	30.3916666666667	28.7	0.0148962406658033	0.122050156353047	13716	4.13722747644291	broad non-HK fixed
ENSG00000167646	non-HK	12	7.675	2.1	0.17583438611862	0.41932610951218	8062	3.90644279381703	intermediate non-HK fixed
ENSG00000167653	non-HK	15	295.026666666667	11.4	0.980878273377586	0.990392989362095	12418	4.09405165550996	intermediate non-HK fixed
ENSG00000167654	non-HK	13	28.2846153846154	24.7	0.305170797158725	0.552422661699106	48219	4.68321819942623	intermediate non-HK fixed
ENSG00000167656	non-HK	14	319.25	30.55	1.30004051240335	1.14019319082485	1658	3.21958452621425	intermediate non-HK fixed
ENSG00000167657	HK	36	45.7194444444444	40.85	0.0464068061496337	0.215422390084303	12671	4.10281089091692	HK
ENSG00000167658	HK	36	931.627777777778	806.9	0.0379073099848613	0.194697996869155	9436	3.97478793221356	HK
ENSG00000167664	non-HK	10	2.05	1.25	0.035158294976144	0.187505453190418	10205	4.00881300905209	intermediate non-HK fixed
ENSG00000167670	non-HK	36	4.97777777777778	4.4	0.0198412303962161	0.140858902438632	42402	4.62738634169837	broad non-HK fixed
ENSG00000167671	HK	36	101.252777777778	91.95	0.02419829496474	0.155558011573625	12796	4.10707423141207	HK
ENSG00000167674	non-HK	36	34.2583333333333	31.95	0.018000685369038	0.134166632845272	29977	4.47678816791727	broad non-HK fixed
ENSG00000167676	non-HK	35	47.9571428571429	11.5	0.363078433899942	0.602559900673736	18198	4.26002366069431	broad non-HK fixed
ENSG00000167680	non-HK	36	16.175	8.55	0.155587308129361	0.394445570553607	39197	4.59325282892598	broad non-HK fixed
ENSG00000167685	non-HK	36	26.2333333333333	25.2	0.031311289484571	0.176949963222859	28299	4.45177108915838	broad non-HK fixed
ENSG00000167693	non-HK	36	22.1111111111111	15.7	0.0850351280446567	0.291607832618839	180467	5.25639779888343	broad non-HK fixed
ENSG00000167695	non-HK	36	9.175	6.1	0.0640962291989802	0.253172331029637	10557	4.02354052155485	broad non-HK fixed
ENSG00000167699	non-HK	36	28.5555555555556	25.55	0.0124693557442635	0.111666269500971	25245	4.40217537503151	broad non-HK fixed
ENSG00000167700	non-HK	36	15.1	15.4	0.0535071128216037	0.231316045318096	2144	3.33122478102073	broad non-HK fixed
ENSG00000167701	non-HK	29	16.1620689655172	4.3	0.229469709084814	0.479029966792072	4887	3.68904233902817	intermediate non-HK fixed
ENSG00000167702	non-HK	36	41.4444444444444	25.7	0.138299015815033	0.371885756402464	8263	3.91713775275644	broad non-HK fixed
ENSG00000167703	non-HK	36	12.0305555555556	10.25	0.0794685275159501	0.281901627373717	60836	4.78416065122191	broad non-HK fixed
ENSG00000167705	non-HK	35	13.8742857142857	9.4	0.0816924748822744	0.285818954728819	3935	3.59494473669508	broad non-HK fixed
ENSG00000167711	non-HK	34	52.0352941176471	5.6	0.291428076428143	0.539840788036754	13203	4.12067262328261	broad non-HK fixed
ENSG00000167716	non-HK	35	12.7857142857143	11.4	0.0308490887985505	0.175639086761889	22077	4.34394005764571	broad non-HK fixed
ENSG00000167720	non-HK	36	6.49444444444444	5.7	0.0114071228150256	0.106804132949178	21878	4.34000761799667	broad non-HK fixed
ENSG00000167721	HK	36	14.275	13.15	0.0156483751268541	0.125093465564169	14266	4.15430221968466	HK
ENSG00000167723	non-HK	3	2.63333333333333	1.7	0.0530052438731988	0.230228677347542	47311	4.67496212771232	restricted non-HK fixed
ENSG00000167733	non-HK	36	16.4416666666667	6.6	0.140398778696592	0.374698250191526	7921	3.89878001328983	broad non-HK fixed
ENSG00000167740	non-HK	36	16.4	14.7	0.0211243376045353	0.145342139809951	44143	4.64486184489206	broad non-HK fixed
ENSG00000167741	non-HK	15	21.5133333333333	16.8	0.177878200948009	0.421756091773443	3892	3.59017283159631	intermediate non-HK fixed
ENSG00000167748	non-HK	16	284.89375	3.05	0.752424560283199	0.867424094825132	4642	3.6667051361199	intermediate non-HK fixed
ENSG00000167749	non-HK	7	39.8285714285714	3	0.521852482558605	0.722393578708037	5045	3.70286117057293	intermediate non-HK fixed
ENSG00000167751	non-HK	4	89.55	2.25	1.08925087067661	1.04367182134837	19000	4.27875360095283	restricted non-HK fixed
ENSG00000167754	non-HK	11	28.3909090909091	12.8	0.282692614751926	0.53168845647797	10016	4.00069431586635	intermediate non-HK fixed
ENSG00000167755	non-HK	18	63.7222222222222	25.2	0.350043687971617	0.591644900232915	11043	4.04308707216633	intermediate non-HK fixed
ENSG00000167757	non-HK	18	73.1277777777778	22.7	0.516023433885107	0.718347710990372	5824	3.76522136630498	intermediate non-HK fixed
ENSG00000167759	non-HK	8	148.275	52.6	0.80540264272574	0.897442278213892	9489	3.97722044663539	intermediate non-HK fixed
ENSG00000167766	non-HK	36	40.0722222222222	34.6	0.0481341265994191	0.219394910149299	26033	4.41552421837323	broad non-HK fixed
ENSG00000167767	non-HK	14	26.9	4.65	0.375581322219823	0.612846899494338	23019	4.3620864529204	intermediate non-HK fixed
ENSG00000167768	non-HK	33	320.533333333333	2.1	0.778769555463507	0.882479209649444	5672	3.75373622217501	broad non-HK fixed
ENSG00000167769	non-HK	6	18.4	4.4	0.324459453700859	0.569613424789882	27471	4.43887446890645	intermediate non-HK fixed
ENSG00000167770	HK	36	60.1444444444444	52.7	0.0176037042979117	0.132678951977741	15959	4.20300567472848	HK
ENSG00000167771	non-HK	19	2.61578947368421	2.4	0.0270157818602672	0.164364782907614	8568	3.9328794578238	intermediate non-HK fixed
ENSG00000167772	non-HK	36	40.7527777777778	26.8	0.14676761374789	0.383102615167125	11149	4.04723591545968	broad non-HK fixed
ENSG00000167775	HK	36	33.3305555555556	33.1	0.0379127982397993	0.194712090635891	6241	3.79525418258088	HK
ENSG00000167778	HK	36	43.9166666666667	33.95	0.0483942494137963	0.219986930097668	15099	4.1789481851168	HK
ENSG00000167779	non-HK	36	183.075	104.5	0.277234110299625	0.526530255825461	4910	3.69108149212297	broad non-HK fixed
ENSG00000167780	non-HK	4	2.425	2.05	0.04221649574882	0.205466531943331	21078	4.32382940017567	restricted non-HK fixed
ENSG00000167785	non-HK	36	8.92777777777778	8.85	0.015914448222939	0.126152480050687	26145	4.41738864616567	broad non-HK fixed
ENSG00000167791	non-HK	1	6.8	6.8	0	0	5606	3.74865309342427	restricted non-HK fixed
ENSG00000167792	non-HK	36	124.45	101.35	0.0285095048393777	0.168847578719322	6902	3.83897495495547	broad non-HK fixed
ENSG00000167797	HK	36	66.6583333333333	59.1	0.0468656030726958	0.216484648584365	2212	3.34478512263266	HK
ENSG00000167799	non-HK	35	14.8571428571429	8.6	0.107929807957152	0.328526723353143	2001	3.30124708863621	broad non-HK fixed
ENSG00000167800	non-HK	2	4.75	4.75	0.041977237227946	0.204883472315231	8461	3.92742169505042	restricted non-HK fixed
ENSG00000167815	HK	36	263.075	204.6	0.0587412623920392	0.242365967891615	5033	3.70182693039714	HK
ENSG00000167840	non-HK	36	2.14166666666667	2	0.00645430022114841	0.0803386595677847	17894	4.25270743300728	broad non-HK fixed
ENSG00000167842	non-HK	36	11.3666666666667	10.65	0.00987791223968254	0.0993876865596666	4532	3.65628990119136	broad non-HK fixed
ENSG00000167850	non-HK	7	2.8	1.8	0.0559876375521908	0.23661706944384	11772	4.07085025342757	intermediate non-HK fixed
ENSG00000167851	non-HK	33	7.86969696969697	4	0.0873564750538842	0.295561288151686	18400	4.26481782300954	broad non-HK fixed
ENSG00000167858	non-HK	7	4.47142857142857	3.2	0.0490495215399737	0.221471265720801	42629	4.62970514499581	intermediate non-HK fixed
ENSG00000167861	non-HK	36	24.2861111111111	15.65	0.135648119976206	0.368304384953812	22426	4.35075181781642	broad non-HK fixed
ENSG00000167862	HK	36	23.7861111111111	21.3	0.0265131684260974	0.162828647436799	8603	3.93464992290071	HK
ENSG00000167863	HK	36	279.55	236.2	0.0373320626217501	0.193215068309255	8864	3.94762974738435	HK
ENSG00000167874	non-HK	36	18.3138888888889	13.75	0.0953914299960296	0.308855030711869	1056	3.02366391819779	broad non-HK fixed
ENSG00000167880	non-HK	19	40.2105263157895	9	0.42214369067812	0.649725858095643	22937	4.36053661458329	intermediate non-HK fixed
ENSG00000167881	non-HK	36	29.975	28.5	0.0130389904082523	0.114188398746336	33743	4.52818369193201	broad non-HK fixed
ENSG00000167889	non-HK	8	10.275	6	0.165093244360715	0.406316679894777	81990	4.91376088641232	intermediate non-HK fixed
ENSG00000167895	non-HK	33	8.71818181818182	4	0.123961221788909	0.352081271567956	12199	4.08632423130739	broad non-HK fixed
ENSG00000167900	non-HK	34	6.40588235294118	3.6	0.0879605910161445	0.296581508216788	14454	4.15998805038199	broad non-HK fixed
ENSG00000167904	non-HK	36	6.09166666666667	6	0.00553839527583711	0.0744203955635625	76984	4.88640047278606	broad non-HK fixed
ENSG00000167910	non-HK	1	22.3	22.3	0	0	9986	3.99939156171909	restricted non-HK fixed
ENSG00000167914	non-HK	5	12.86	1.7	0.380679184756179	0.616992045942392	24506	4.38927242917555	restricted non-HK fixed
ENSG00000167916	non-HK	7	33.9	5	0.420868207563329	0.648743560710493	5762	3.76057325394439	intermediate non-HK fixed
ENSG00000167925	non-HK	36	15.7305555555556	14.9	0.0321396753172183	0.179275417492802	5715	3.7570162347313	broad non-HK fixed
ENSG00000167930	HK	36	45.5555555555556	42	0.0464965604025293	0.215630611005324	37663	4.57591491025193	HK
ENSG00000167941	non-HK	3	27	13.4	0.587271771446828	0.766336591483682	5054	3.7036352375839	restricted non-HK fixed
ENSG00000167962	non-HK	35	5.07714285714286	5.3	0.0417569530453476	0.204345181116041	12168	4.08521920104494	broad non-HK fixed
ENSG00000167964	non-HK	25	23.564	6.4	0.346090822348306	0.588294843040721	13363	4.12590396840792	intermediate non-HK fixed
ENSG00000167965	non-HK	36	25.1083333333333	22.85	0.0320504878160633	0.179026500317867	5206	3.71650416377322	broad non-HK fixed
ENSG00000167967	HK	36	16.0472222222222	15.6	0.0181842842943473	0.134849116772589	12304	4.09004632245736	HK
ENSG00000167968	non-HK	26	4.81538461538462	2.35	0.0968158515256054	0.311152457045747	2896	3.46179855752511	intermediate non-HK fixed
ENSG00000167969	non-HK	36	64.8833333333333	50.1	0.0567814672108501	0.238288621656281	12899	4.11055604275538	broad non-HK fixed
ENSG00000167971	non-HK	13	21.5769230769231	24.8	0.319418651040113	0.565171346619866	19426	4.28838338439977	intermediate non-HK fixed
ENSG00000167972	non-HK	36	12.3555555555556	6.45	0.12869953683254	0.358747176758982	64872	4.81205728741033	broad non-HK fixed
ENSG00000167977	HK	36	13.3388888888889	12.2	0.0142982952040306	0.119575479108514	26510	4.42340972773309	HK
ENSG00000167978	HK	36	132.580555555556	144	0.0551407819038569	0.23482074419407	19913	4.29913669374401	HK
ENSG00000167981	non-HK	26	1.24615384615385	1.15	0.00355117317968029	0.0595917207309899	11091	4.04497070529277	intermediate non-HK fixed
ENSG00000167984	non-HK	18	2.05555555555556	1.1	0.0464419610801486	0.215503969986979	38371	4.58400311764561	intermediate non-HK fixed
ENSG00000167985	HK	36	30.5055555555556	28.15	0.00907560567228913	0.0952659733183319	16798	4.2252575769241	HK
ENSG00000167986	HK	36	44.1444444444444	36.05	0.0356006652221242	0.188681385468001	43150	4.63498080005123	HK
ENSG00000167987	HK	36	16.0361111111111	14.65	0.0139769067598317	0.118223968635094	37099	4.56936220340655	HK
ENSG00000167992	non-HK	14	3.33571428571429	1.6	0.0751767455700502	0.274183780647306	39663	4.59838555994924	intermediate non-HK fixed
ENSG00000167994	non-HK	36	14.3416666666667	10.5	0.0734111256903679	0.270944875741114	23038	4.36244477394105	broad non-HK fixed
ENSG00000167995	non-HK	36	6.99166666666667	4.45	0.0713673624502142	0.26714670585694	15453	4.18901280460024	broad non-HK fixed
ENSG00000167996	non-HK	36	4060.32222222222	3908.1	0.0453796008312584	0.213024883126968	7917	3.89856064493971	broad non-HK fixed
ENSG00000168000	non-HK	36	67.9305555555556	31.6	0.147184841044545	0.383646765976914	20557	4.31295973588211	broad non-HK fixed
ENSG00000168002	non-HK	36	58.4638888888889	52.8	0.0116946247525257	0.108141688319194	5162	3.71281800020785	broad non-HK fixed
ENSG00000168003	non-HK	36	79.4694444444444	76.1	0.0234814251523473	0.153236500718162	32941	4.51773677904411	broad non-HK fixed
ENSG00000168004	non-HK	8	8.45	2.9	0.213871466139926	0.462462394298094	29816	4.47444937974578	intermediate non-HK fixed
ENSG00000168005	non-HK	36	13.6472222222222	13.15	0.0225157520900121	0.150052497779984	14286	4.15491064578852	broad non-HK fixed
ENSG00000168010	non-HK	36	21.1777777777778	16.4	0.062344354638292	0.249688515231061	29537	4.47036638300001	broad non-HK fixed
ENSG00000168014	non-HK	34	1.91470588235294	1.7	0.0146606016976654	0.121080971658083	158493	5.20001008593228	broad non-HK fixed
ENSG00000168016	non-HK	30	4.70666666666667	3.15	0.0719607980466186	0.268255098826879	118241	5.07276809402644	broad non-HK fixed
ENSG00000168026	non-HK	1	4.4	4.4	0	0	33780	4.52865964523499	restricted non-HK fixed
ENSG00000168028	HK	36	1048.07777777778	1006.2	0.0338887418547319	0.184088950930608	19547	4.29108011296353	HK
ENSG00000168032	non-HK	27	5.11851851851852	2.7	0.0837558945696634	0.289406106655792	41561	4.61868598857852	intermediate non-HK fixed
ENSG00000168036	HK	36	88.2805555555556	88.9	0.0149458112375249	0.122253062282811	65356	4.81528546410136	HK
ENSG00000168038	non-HK	34	3.17058823529412	2.15	0.046024961817545	0.214534290540102	715532	5.85462906103452	broad non-HK fixed
ENSG00000168040	non-HK	36	9.3	9	0.0165706771956703	0.128727142420199	4101	3.61288976928748	broad non-HK fixed
ENSG00000168056	non-HK	36	45.475	35.1	0.0884567904324485	0.297416863059996	20372	4.30903366750414	broad non-HK fixed
ENSG00000168060	non-HK	36	10.8972222222222	6.55	0.120891801467335	0.347694983379593	13736	4.13786028215286	broad non-HK fixed
ENSG00000168061	non-HK	35	7.95142857142857	6.5	0.0303429039125733	0.174192146529553	3928	3.59417147911491	broad non-HK fixed
ENSG00000168062	non-HK	32	3.3125	2.2	0.0447141642846673	0.21145723984926	9074	3.95779877493	broad non-HK fixed
ENSG00000168065	non-HK	1	36.1	36.1	0	0	17186	4.23517480745646	restricted non-HK fixed
ENSG00000168066	HK	36	94.6055555555556	97.45	0.0135850366442331	0.116554865382073	14181	4.15170685702258	HK
ENSG00000168067	non-HK	36	5.40277777777778	4.45	0.0345496977666304	0.185875489956665	18324	4.26302028310405	broad non-HK fixed
ENSG00000168070	non-HK	1	18.9	18.9	0	0	34592	4.53897567227322	restricted non-HK fixed
ENSG00000168071	non-HK	36	13.1	7.75	0.111012016847045	0.33318465878105	17331	4.23882362226107	broad non-HK fixed
ENSG00000168077	non-HK	36	25.6416666666667	17.5	0.165766373571662	0.407144168043289	43363	4.63711932054084	broad non-HK fixed
ENSG00000168078	non-HK	10	6.01	2.1	0.140571470802774	0.374928620943739	28462	4.45426541431628	intermediate non-HK fixed
ENSG00000168079	non-HK	27	24.1037037037037	19	0.236205606259726	0.486009882882772	122952	5.08973559758795	intermediate non-HK fixed
ENSG00000168081	non-HK	14	4.03571428571429	2.75	0.0662972328240538	0.257482490325175	26370	4.42111012979343	intermediate non-HK fixed
ENSG00000168090	HK	36	78.8027777777778	77.45	0.00997471746997639	0.0998735073479268	4393	3.64276120326532	HK
ENSG00000168092	HK	36	22.6388888888889	19.6	0.0158014084652759	0.125703653348962	32611	4.51336411643316	HK
ENSG00000168096	non-HK	36	5.875	6.1	0.0130678432434029	0.11431466766519	37869	4.5782838369345	broad non-HK fixed
ENSG00000168101	HK	36	31.1944444444444	27.8	0.0247215756982351	0.157230962912001	2300	3.36172783601759	HK
ENSG00000168116	non-HK	36	2.71944444444444	2.5	0.00943295343864585	0.0971233928497448	12510	4.09725730969342	broad non-HK fixed
ENSG00000168118	HK	36	16.2083333333333	15.35	0.0294318901126381	0.171557250247951	34833	4.54199087977947	HK
ENSG00000168124	non-HK	1	3.2	3.2	0	0	36576	4.56319620871519	restricted non-HK fixed
ENSG00000168135	non-HK	11	22.6272727272727	7.3	0.3511667854467	0.59259327151656	29313	4.4670602680042	intermediate non-HK fixed
ENSG00000168137	HK	36	24.2638888888889	24.45	0.00955035093429423	0.0977258969480159	81632	4.9118604369297	HK
ENSG00000168140	non-HK	35	23.8542857142857	16.3	0.118831482711936	0.344719426072765	11691	4.06785166051235	broad non-HK fixed
ENSG00000168143	non-HK	11	5.23636363636364	2.4	0.121197669553324	0.348134556677909	98329	4.9926816224359	intermediate non-HK fixed
ENSG00000168148	non-HK	1	3.3	3.3	0	0	516	2.71264970162721	restricted non-HK fixed
ENSG00000168152	non-HK	35	2.05714285714286	1.8	0.0157669590228922	0.125566552166141	19286	4.28524216242541	broad non-HK fixed
ENSG00000168159	HK	36	50.7972222222222	42.8	0.0517963499929727	0.227588114788476	12518	4.09753494721728	HK
ENSG00000168172	non-HK	36	6.07222222222222	5.5	0.0151916281763988	0.123254323155007	133636	5.12592346783465	broad non-HK fixed
ENSG00000168175	HK	36	21.5777777777778	20.85	0.0070829182837227	0.0841600753547827	18548	4.26829708722377	HK
ENSG00000168209	non-HK	36	180.202777777778	122.9	0.0948750523128323	0.308017941543723	2121	3.32654066851656	broad non-HK fixed
ENSG00000168214	HK	36	21.0111111111111	20.2	0.0140773292683648	0.118647921466685	271677	5.43405287288277	HK
ENSG00000168216	non-HK	36	13.7222222222222	13.95	0.0214580861222753	0.146485788123884	194480	5.28887494583528	broad non-HK fixed
ENSG00000168228	non-HK	36	3.50833333333333	3.45	0.00629888051654117	0.0793654869357025	59533	4.77475776816602	broad non-HK fixed
ENSG00000168229	non-HK	13	1.99230769230769	1.5	0.0285514767106143	0.168971822238544	9027	3.95554344245974	intermediate non-HK fixed
ENSG00000168234	non-HK	36	18.6083333333333	12.45	0.124787679967845	0.353252997110916	143198	5.15593695236409	broad non-HK fixed
ENSG00000168237	non-HK	32	7.871875	2.2	0.137126053107676	0.370305351173428	8329	3.92059286208481	broad non-HK fixed
ENSG00000168243	non-HK	26	11.1538461538462	4.75	0.189266254943598	0.435047416891077	103070	5.013132276046	intermediate non-HK fixed
ENSG00000168246	non-HK	36	10.5972222222222	9.05	0.0249614076745345	0.15799179622542	74433	4.87176552345498	broad non-HK fixed
ENSG00000168255	non-HK	29	1.81724137931034	1.8	0.00753448777649647	0.0868014272722314	34736	4.54077980611035	intermediate non-HK fixed
ENSG00000168256	non-HK	36	18.5361111111111	17.05	0.0284519949145459	0.16867719144729	14263	4.15421088220697	broad non-HK fixed
ENSG00000168259	HK	36	52.6527777777778	45.1	0.0318897239823146	0.178576941351101	44956	4.65278766254302	HK
ENSG00000168263	non-HK	2	136.35	136.35	1.42756394000415	1.19480707229416	12528	4.09788174471387	restricted non-HK fixed
ENSG00000168264	HK	36	33.5444444444444	32.65	0.019745851735834	0.140519933588918	7879	3.89647110047928	HK
ENSG00000168267	non-HK	3	34.3333333333333	2	0.781042285394389	0.883765967547059	1934	3.28645646974698	restricted non-HK fixed
ENSG00000168268	non-HK	36	33.6111111111111	26.2	0.0729507446067187	0.270093955146572	10685	4.02877452650009	broad non-HK fixed
ENSG00000168269	non-HK	5	9.58	2.6	0.223596414603166	0.472859825533071	3838	3.58410497039945	restricted non-HK fixed
ENSG00000168273	non-HK	36	27.2638888888889	18.9	0.0585807061399339	0.242034514356804	45288	4.65598314187654	broad non-HK fixed
ENSG00000168275	HK	36	26.6027777777778	21.5	0.0408895911111173	0.202211748202515	11625	4.06539296156199	HK
ENSG00000168280	non-HK	13	18.4230769230769	18.9	0.213467328493089	0.462025246597076	151533	5.18050722133502	intermediate non-HK fixed
ENSG00000168282	non-HK	36	10.1833333333333	8.55	0.0337710799320106	0.183769094061027	2683	3.42862067267194	broad non-HK fixed
ENSG00000168283	HK	36	19.225	18.3	0.0148991826374762	0.122062208064069	10408	4.01736728355353	HK
ENSG00000168286	HK	36	21.1138888888889	19.9	0.0134773298748712	0.116091902710186	1876	3.27323283404305	HK
ENSG00000168288	HK	36	56.8888888888889	52.15	0.0320084641470926	0.178909094646115	18179	4.25956998964356	HK
ENSG00000168291	non-HK	36	51.1583333333333	42.45	0.033540326718746	0.183140183244273	6383	3.80502484442981	broad non-HK fixed
ENSG00000168297	non-HK	36	27.6222222222222	17.65	0.0698464285089238	0.264284748914734	94061	4.97340959159243	broad non-HK fixed
ENSG00000168298	non-HK	22	2.10454545454545	1.8	0.0196498422839461	0.140177895133099	787	2.89597473235906	intermediate non-HK fixed
ENSG00000168300	non-HK	36	22.6583333333333	22.35	0.0205208523423295	0.143251011662499	82468	4.91628546225446	broad non-HK fixed
ENSG00000168301	non-HK	36	14.1777777777778	11.9	0.0392184161167809	0.198036400989265	11283	4.05242458814206	broad non-HK fixed
ENSG00000168303	non-HK	36	2.74166666666667	2.6	0.00553623804991627	0.0744059006391043	8596	3.93429640681941	broad non-HK fixed
ENSG00000168306	non-HK	36	8.31944444444444	5.45	0.0962106733764393	0.310178454081581	32844	4.51645604345775	broad non-HK fixed
ENSG00000168309	non-HK	36	221.911111111111	47.45	0.420377351362634	0.648365137374484	63535	4.80301303425803	broad non-HK fixed
ENSG00000168310	HK	36	18.5416666666667	18.75	0.0292398635838133	0.170996677113368	88857	4.94869164645336	HK
ENSG00000168314	non-HK	9	208.788888888889	136.4	0.43549752038652	0.659922359362463	62308	4.79454381123063	intermediate non-HK fixed
ENSG00000168329	non-HK	12	5.00833333333333	4.6	0.0861098995619682	0.293444883346035	18241	4.26104864334422	intermediate non-HK fixed
ENSG00000168333	non-HK	8	88.5375	1.4	0.752320656831799	0.86736420080137	21783	4.33811769147686	intermediate non-HK fixed
ENSG00000168334	non-HK	5	197.94	5	1.29206051951493	1.13668840036086	9390	3.97266559226611	restricted non-HK fixed
ENSG00000168348	non-HK	4	1.75	1.75	0.0109643433687466	0.104710760520333	2891	3.46104809167066	restricted non-HK fixed
ENSG00000168350	non-HK	28	9.13571428571429	4.1	0.135596404902737	0.368234171286068	15689	4.19559526300553	intermediate non-HK fixed
ENSG00000168356	non-HK	3	1.8	2	0.00756824808459537	0.0869956785397721	206394	5.31469706793208	restricted non-HK fixed
ENSG00000168374	HK	36	89.6111111111111	84.7	0.0172451992646574	0.131320978006781	26858	4.42907366949044	HK
ENSG00000168385	non-HK	36	133.5	125.2	0.0146358942360403	0.120978899962102	39108	4.59226560651277	broad non-HK fixed
ENSG00000168386	non-HK	35	26.6771428571429	18	0.210295568872667	0.458579948179886	285703	5.45591480067888	broad non-HK fixed
ENSG00000168389	non-HK	32	17.3375	7.45	0.202756080170316	0.4502844436246	14857	4.17193112335597	broad non-HK fixed
ENSG00000168393	non-HK	36	12.875	11.8	0.0196403115909288	0.140143896017375	11203	4.04933433597228	broad non-HK fixed
ENSG00000168394	non-HK	36	25.2222222222222	21.75	0.0619299523696196	0.248857293181493	8813	3.94512377012212	broad non-HK fixed
ENSG00000168395	non-HK	36	15.6888888888889	15	0.0103188058170011	0.101581523009852	42397	4.62733512712244	broad non-HK fixed
ENSG00000168397	non-HK	36	19.9916666666667	19.9	0.0103947397875352	0.101954596696447	36645	4.56401472602912	broad non-HK fixed
ENSG00000168398	non-HK	22	6.75454545454545	4.9	0.0751829721933085	0.274195135247343	39936	4.60136456366631	intermediate non-HK fixed
ENSG00000168404	non-HK	35	9.04285714285714	8.2	0.0726097208971094	0.269461909918841	29302	4.46689726401692	broad non-HK fixed
ENSG00000168411	non-HK	36	4.825	4.7	0.0243863489953237	0.156161291603661	45520	4.65820225338701	broad non-HK fixed
ENSG00000168418	non-HK	1	3.6	3.6	0	0	21356	4.32951991218587	restricted non-HK fixed
ENSG00000168421	non-HK	16	3.9875	1.5	0.104934133860276	0.323935385316695	55957	4.74785442278958	intermediate non-HK fixed
ENSG00000168427	non-HK	12	14.7916666666667	1.4	0.308378052750442	0.555317974452873	14280	4.15472820744016	intermediate non-HK fixed
ENSG00000168434	HK	36	10.95	9.85	0.00772745630043703	0.0879059514506101	64715	4.81100495550945	HK
ENSG00000168438	non-HK	36	8.68055555555556	8.1	0.0064165528369811	0.0801033884238432	74135	4.87002329189539	broad non-HK fixed
ENSG00000168439	HK	36	74.2416666666667	68.9	0.0108758983099943	0.104287575050887	19277	4.28503944736652	HK
ENSG00000168447	non-HK	23	21.5173913043478	10.1	0.280165647450698	0.529306761198738	103069	5.01312806243789	intermediate non-HK fixed
ENSG00000168453	non-HK	28	8.66785714285714	5.4	0.111117657706589	0.333343153081909	18966	4.27797574622322	intermediate non-HK fixed
ENSG00000168454	non-HK	1	98	98	0	0	3510	3.54530711646582	restricted non-HK fixed
ENSG00000168461	non-HK	36	38.4944444444444	28.95	0.120926135855435	0.34774435416759	154306	5.188382813401	broad non-HK fixed
ENSG00000168476	non-HK	36	18.8916666666667	12.05	0.118161428596189	0.343746168845834	3933	3.59472394640975	broad non-HK fixed
ENSG00000168477	non-HK	35	31.5885714285714	25.5	0.19279786233934	0.439087533800881	74182	4.87029853804159	broad non-HK fixed
ENSG00000168481	non-HK	23	23.0695652173913	6.2	0.372417544267854	0.61026022668027	10261	4.01118968760999	intermediate non-HK fixed
ENSG00000168484	non-HK	26	284.534615384615	2.75	0.48474865904807	0.696238938187222	7567	3.87892373396757	intermediate non-HK fixed
ENSG00000168487	non-HK	35	7.77428571428571	6.7	0.052683433052627	0.229528719450589	47187	4.67382236715305	broad non-HK fixed
ENSG00000168488	non-HK	36	79.0416666666667	75.95	0.0130305780756936	0.114151557482557	14239	4.15347949002192	broad non-HK fixed
ENSG00000168490	non-HK	34	51.1823529411765	12.95	0.343907429475567	0.586436210917749	12399	4.09338666000137	broad non-HK fixed
ENSG00000168491	non-HK	16	5.525	1.95	0.131351909407211	0.362425039707815	26571	4.42440789939746	intermediate non-HK fixed
ENSG00000168495	non-HK	36	4.54444444444444	4.5	0.0107659888994857	0.103759283437607	9508	3.97808917305614	broad non-HK fixed
ENSG00000168496	non-HK	36	8.46944444444444	8.25	0.0330416913426983	0.18177373666924	4514	3.65456155474174	broad non-HK fixed
ENSG00000168497	non-HK	36	23.7444444444444	15.9	0.148502697731578	0.385360477646032	12907	4.11082531005496	broad non-HK fixed
ENSG00000168502	non-HK	13	4.86153846153846	1.6	0.1402805932011	0.374540509426017	127510	5.10554424574657	intermediate non-HK fixed
ENSG00000168505	non-HK	3	1.63333333333333	1.3	0.0177845966412943	0.133358901620006	3151	3.498448403174	restricted non-HK fixed
ENSG00000168509	non-HK	5	132.22	47	0.901319503286245	0.949378482632846	19279	4.28508450333522	restricted non-HK fixed
ENSG00000168517	non-HK	36	7.15555555555556	5.05	0.056051983314095	0.236753000644332	10002	4.00008685021165	broad non-HK fixed
ENSG00000168522	non-HK	36	48.3333333333333	42.75	0.0212964217016279	0.145932935630131	51595	4.71260761678955	broad non-HK fixed
ENSG00000168528	non-HK	33	42.6515151515151	23.4	0.408614152280364	0.639229342474486	25116	4.39995047438631	broad non-HK fixed
ENSG00000168530	non-HK	10	859.77	2.25	1.35255672456976	1.16299472250297	25025	4.39837408615136	intermediate non-HK fixed
ENSG00000168538	non-HK	36	7.275	7.5	0.0153015535538248	0.123699448478256	54328	4.73502371745869	broad non-HK fixed
