gene_id	gene_length_bp	log10_gene_length_bp	Tissue	nTPM	gene_name	description	expressed_ntpm_ge_1
ENSG00000205409	1025	3.01072386539177	cervix	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	colon	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	endometrium	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	esophagus	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	fallopian tube	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	heart muscle	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	hippocampal formation	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	hypothalamus	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	kidney	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	liver	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	lung	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	midbrain	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	ovary	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	pancreas	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	pituitary gland	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	prostate	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	retina	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	salivary gland	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	skeletal muscle	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	skin	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	small intestine	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	spinal cord	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	spleen	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	stomach	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	testis	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	thyroid gland	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	urinary bladder	0	OR52E6	NA	FALSE
ENSG00000205409	1025	3.01072386539177	vagina	0	OR52E6	NA	FALSE
ENSG00000212658	1026	3.0111473607758	adipose tissue	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	adrenal gland	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	amygdala	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	basal ganglia	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	blood vessel	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	breast	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	cerebellum	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	cerebral cortex	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	cervix	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	colon	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	endometrium	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	esophagus	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	fallopian tube	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	heart muscle	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	hippocampal formation	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	hypothalamus	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	kidney	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	liver	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	lung	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	midbrain	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	ovary	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	pancreas	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	pituitary gland	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	prostate	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	retina	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	salivary gland	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	skeletal muscle	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	skin	1.7	KRTAP29-1	NA	TRUE
ENSG00000212658	1026	3.0111473607758	small intestine	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	spinal cord	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	spleen	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	stomach	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	testis	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	thyroid gland	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	urinary bladder	0	KRTAP29-1	NA	FALSE
ENSG00000212658	1026	3.0111473607758	vagina	0	KRTAP29-1	NA	FALSE
ENSG00000255374	1027	3.01157044359728	adipose tissue	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	adrenal gland	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	amygdala	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	basal ganglia	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	blood vessel	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	breast	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	cerebellum	0.2	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	cerebral cortex	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	cervix	0.1	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	colon	0.1	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	endometrium	0.1	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	esophagus	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	fallopian tube	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	heart muscle	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	hippocampal formation	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	hypothalamus	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	kidney	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	liver	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	lung	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	midbrain	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	ovary	0.2	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	pancreas	0.1	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	pituitary gland	0.1	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	prostate	0.1	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	retina	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	salivary gland	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	skeletal muscle	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	skin	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	small intestine	0.1	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	spinal cord	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	spleen	0.1	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	stomach	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	testis	0.1	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	thyroid gland	0.1	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	urinary bladder	0	TAS2R43	NA	FALSE
ENSG00000255374	1027	3.01157044359728	vagina	0.1	TAS2R43	NA	FALSE
ENSG00000258817	1029	3.01241537476243	adipose tissue	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	adrenal gland	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	amygdala	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	basal ganglia	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	blood vessel	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	breast	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	cerebellum	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	cerebral cortex	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	cervix	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	colon	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	endometrium	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	esophagus	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	fallopian tube	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	heart muscle	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	hippocampal formation	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	hypothalamus	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	kidney	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	liver	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	lung	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	midbrain	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	ovary	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	pancreas	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	pituitary gland	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	prostate	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	retina	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	salivary gland	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	skeletal muscle	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	skin	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	small intestine	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	spinal cord	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	spleen	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	stomach	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	testis	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	thyroid gland	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	urinary bladder	0	OR4C13	NA	FALSE
ENSG00000258817	1029	3.01241537476243	vagina	0	OR4C13	NA	FALSE
ENSG00000171942	1029	3.01241537476243	adipose tissue	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	adrenal gland	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	amygdala	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	basal ganglia	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	blood vessel	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	breast	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	cerebellum	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	cerebral cortex	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	cervix	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	colon	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	endometrium	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	esophagus	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	fallopian tube	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	heart muscle	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	hippocampal formation	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	hypothalamus	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	kidney	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	liver	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	lung	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	midbrain	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	ovary	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	pancreas	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	pituitary gland	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	prostate	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	retina	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	salivary gland	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	skeletal muscle	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	skin	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	small intestine	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	spinal cord	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	spleen	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	stomach	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	testis	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	thyroid gland	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	urinary bladder	0	OR10H2	NA	FALSE
ENSG00000171942	1029	3.01241537476243	vagina	0	OR10H2	NA	FALSE
ENSG00000102128	1029	3.01241537476243	adipose tissue	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	adrenal gland	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	amygdala	0	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	basal ganglia	0	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	blood vessel	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	breast	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	cerebellum	0.3	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	cerebral cortex	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	cervix	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	colon	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	endometrium	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	esophagus	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	fallopian tube	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	heart muscle	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	hippocampal formation	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	hypothalamus	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	kidney	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	liver	0.2	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	lung	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	midbrain	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	ovary	0.2	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	pancreas	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	pituitary gland	0.2	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	prostate	0.2	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	retina	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	salivary gland	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	skeletal muscle	0	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	skin	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	small intestine	0	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	spinal cord	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	spleen	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	stomach	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	testis	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	thyroid gland	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	urinary bladder	0.1	RAB40AL	NA	FALSE
ENSG00000102128	1029	3.01241537476243	vagina	0.1	RAB40AL	NA	FALSE
ENSG00000176547	1036	3.01535975540921	adipose tissue	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	adrenal gland	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	amygdala	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	basal ganglia	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	blood vessel	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	breast	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	cerebellum	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	cerebral cortex	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	cervix	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	colon	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	endometrium	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	esophagus	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	fallopian tube	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	heart muscle	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	hippocampal formation	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	hypothalamus	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	kidney	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	liver	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	lung	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	midbrain	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	ovary	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	pancreas	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	pituitary gland	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	prostate	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	retina	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	salivary gland	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	skeletal muscle	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	skin	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	small intestine	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	spinal cord	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	spleen	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	stomach	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	testis	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	thyroid gland	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	urinary bladder	0	OR4C3	NA	FALSE
ENSG00000176547	1036	3.01535975540921	vagina	0	OR4C3	NA	FALSE
ENSG00000180475	1037	3.01577875638904	adipose tissue	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	adrenal gland	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	amygdala	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	basal ganglia	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	blood vessel	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	breast	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	cerebellum	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	cerebral cortex	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	cervix	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	colon	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	endometrium	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	esophagus	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	fallopian tube	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	heart muscle	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	hippocampal formation	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	hypothalamus	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	kidney	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	liver	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	lung	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	midbrain	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	ovary	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	pancreas	0.1	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	pituitary gland	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	prostate	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	retina	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	salivary gland	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	skeletal muscle	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	skin	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	small intestine	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	spinal cord	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	spleen	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	stomach	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	testis	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	thyroid gland	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	urinary bladder	0	OR10Q1	NA	FALSE
ENSG00000180475	1037	3.01577875638904	vagina	0	OR10Q1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	adipose tissue	0.2	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	adrenal gland	0.1	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	amygdala	0.1	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	basal ganglia	0.1	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	blood vessel	0.2	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	breast	0.1	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	cerebellum	0.2	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	cerebral cortex	0.2	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	cervix	0.1	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	colon	0.2	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	endometrium	0	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	esophagus	0.2	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	fallopian tube	0.2	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	heart muscle	0.3	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	hippocampal formation	0.1	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	hypothalamus	0.1	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	kidney	0.2	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	liver	0.2	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	lung	0.2	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	midbrain	0.1	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	ovary	0.1	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	pancreas	0.1	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	pituitary gland	0.2	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	prostate	0	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	retina	0.1	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	salivary gland	0	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	skeletal muscle	0	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	skin	0.4	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	small intestine	0.2	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	spinal cord	0.1	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	spleen	0.3	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	stomach	0.3	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	testis	3.3	H3C1	NA	TRUE
ENSG00000275714	1037	3.01577875638904	thyroid gland	0.1	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	urinary bladder	0.1	H3C1	NA	FALSE
ENSG00000275714	1037	3.01577875638904	vagina	0.1	H3C1	NA	FALSE
ENSG00000146383	1038	3.01619735351244	adipose tissue	0	TAAR6	NA	FALSE
ENSG00000146383	1038	3.01619735351244	adrenal gland	0	TAAR6	NA	FALSE
ENSG00000146383	1038	3.01619735351244	amygdala	0	TAAR6	NA	FALSE
ENSG00000146383	1038	3.01619735351244	basal ganglia	0	TAAR6	NA	FALSE
ENSG00000146383	1038	3.01619735351244	blood vessel	0	TAAR6	NA	FALSE
ENSG00000146383	1038	3.01619735351244	breast	0	TAAR6	NA	FALSE
ENSG00000146383	1038	3.01619735351244	cerebellum	0	TAAR6	NA	FALSE
ENSG00000146383	1038	3.01619735351244	cerebral cortex	0	TAAR6	NA	FALSE
ENSG00000146383	1038	3.01619735351244	cervix	0	TAAR6	NA	FALSE
ENSG00000146383	1038	3.01619735351244	colon	0	TAAR6	NA	FALSE
ENSG00000146383	1038	3.01619735351244	endometrium	0	TAAR6	NA	FALSE
ENSG00000146383	1038	3.01619735351244	esophagus	0	TAAR6	NA	FALSE
ENSG00000146383	1038	3.01619735351244	fallopian tube	0	TAAR6	NA	FALSE
