Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000102226	47232866	47248328	X
ENSG00000168434	23388493	23453207	16
ENSG00000121022	67043079	67083783	8
ENSG00000198856	108650585	108667820	4
ENSG00000122140	135499984	135504673	9
ENSG00000134419	18781295	18790383	16
ENSG00000134419	18781295	18790383	16
ENSG00000104852	49085164	49108613	19
ENSG00000262814	81703367	81707517	17
ENSG00000090863	74447427	74607144	16
ENSG00000112685	485133	693169	6
ENSG00000185122	144291529	144314727	8
ENSG00000161654	44034328	44067619	17
ENSG00000108592	63819433	63830012	17
ENSG00000086061	33025206	33039916	9
ENSG00000123562	103675360	103688158	X
ENSG00000123562	103675360	103688158	X
ENSG00000126777	55559072	55701526	14
ENSG00000172775	57152466	57186175	16
ENSG00000172775	57152466	57186175	16
ENSG00000128989	52547045	52569883	15
ENSG00000104823	38815417	38831874	19
ENSG00000170296	7240008	7242449	17
ENSG00000170296	7240008	7242449	17
ENSG00000170296	7240008	7242449	17
ENSG00000157500	57227726	57278127	3
ENSG00000105221	40230317	40285536	19
ENSG00000135404	55723511	55730023	12
ENSG00000135404	55723511	55730023	12
ENSG00000135404	55723511	55730023	12
ENSG00000135404	55723511	55730023	12
ENSG00000135404	55723511	55730023	12
ENSG00000034510	84904923	84906680	2
ENSG00000144713	12834485	12841582	3
ENSG00000144713	12834485	12841582	3
ENSG00000144713	12834485	12841582	3
ENSG00000197217	23385783	23457716	8
ENSG00000157823	89830599	89894638	15
ENSG00000113648	135333609	135400023	5
ENSG00000113648	135333609	135400023	5
ENSG00000228474	27070470	27071685	2
ENSG00000228474	27070470	27071685	2
ENSG00000170275	33113956	33147773	3
ENSG00000170275	33113956	33147773	3
ENSG00000186063	222668013	222713210	1
ENSG00000158109	3624979	3630131	1
ENSG00000091527	133573686	133590261	3
ENSG00000091527	133573686	133590261	3
ENSG00000091527	133573686	133590261	3
ENSG00000064995	34877462	34889192	6
ENSG00000141349	44070620	44082151	17
ENSG00000141349	44070620	44082151	17
ENSG00000170315	16380667	16382745	17
ENSG00000170315	16380667	16382745	17
ENSG00000132424	99397629	99425335	6
ENSG00000132424	99397629	99425335	6
ENSG00000108344	39980800	39997960	17
ENSG00000160551	29390351	29551903	17
ENSG00000148110	94374403	94461042	9
ENSG00000124383	71130310	71150101	2
ENSG00000153561	86720291	86778041	2
ENSG00000111481	54301202	54351848	12
ENSG00000068745	48688003	48740353	3
ENSG00000068745	48688003	48740353	3
ENSG00000155959	155197007	155239841	X
ENSG00000133275	1941146	1981339	19
ENSG00000119231	196867856	196934718	3
ENSG00000089248	112012815	112025268	12
ENSG00000089248	112012815	112025268	12
ENSG00000138674	82818081	82901166	4
ENSG00000124486	41085431	41236579	X
ENSG00000124486	41085431	41236579	X
ENSG00000004897	47117703	47189422	17
ENSG00000135924	219279342	219286898	2
ENSG00000135924	219279342	219286898	2
ENSG00000130741	24054911	24078810	X
ENSG00000120727	139341587	139369720	5
ENSG00000116030	202206182	202238599	2
ENSG00000187325	78129748	78139688	X
ENSG00000136045	107685766	107713462	12
ENSG00000136045	107685766	107713462	12
ENSG00000169764	63840950	63891590	2
ENSG00000169764	63840950	63891590	2
ENSG00000169764	63840950	63891590	2
ENSG00000103353	23557721	23574394	16
ENSG00000166887	42158701	42208326	15
ENSG00000185722	4163821	4263995	17
ENSG00000141084	67723070	67806560	16
ENSG00000182220	40579372	40606848	X
ENSG00000167863	75038855	75047718	17
ENSG00000178188	28846600	28874212	16
ENSG00000178188	28846600	28874212	16
ENSG00000095059	12673411	12681894	19
ENSG00000160445	128729785	128772414	9
ENSG00000179950	143816344	143830709	8
ENSG00000179950	143816344	143830709	8
ENSG00000138085	27212041	27217178	2
ENSG00000185236	8389981	8405873	19
ENSG00000185236	8389981	8405873	19
ENSG00000135486	54280193	54287088	12
ENSG00000135486	54280193	54287088	12
ENSG00000135486	54280193	54287088	12
ENSG00000135486	54280193	54287088	12
ENSG00000135486	54280193	54287088	12
ENSG00000135486	54280193	54287088	12
ENSG00000213977	3662895	3668679	17
ENSG00000116857	201134772	201172330	1
ENSG00000115944	42333546	42425088	2
ENSG00000169217	30350767	30355308	16
ENSG00000011485	46347003	46392981	19
ENSG00000176978	137110540	137118309	9
ENSG00000179526	144097513	144108124	8
ENSG00000108468	48070052	48101485	17
ENSG00000179632	144103112	144107618	8
ENSG00000167671	4444999	4457794	19
ENSG00000119392	128504655	128543874	9
ENSG00000130520	18306231	18323112	19
ENSG00000142208	104769348	104799934	14
ENSG00000141002	89873566	89913627	16
ENSG00000130726	58543740	58550773	19
ENSG00000105819	103295717	103331818	7
ENSG00000131844	71579531	71658706	5
ENSG00000113387	32531633	32604507	5
ENSG00000113387	32531633	32604507	5
ENSG00000204386	31857063	31862905	6
ENSG00000159840	143381295	143391111	7
ENSG00000159840	143381295	143391111	7
ENSG00000159840	143381295	143391111	7
ENSG00000204569	30600400	30618612	6
ENSG00000160932	143012722	143023832	8
ENSG00000160932	143012722	143023832	8
ENSG00000103018	69398402	69466264	16
ENSG00000182768	90265659	90275778	15
ENSG00000134153	34083980	34101910	15
ENSG00000178741	74919791	74939351	15
ENSG00000178741	74919791	74939351	15
ENSG00000011007	23743448	23762059	1
ENSG00000123136	14408798	14419383	19
ENSG00000111897	122443348	122471854	6
ENSG00000063177	48615284	48619213	19
ENSG00000063177	48615284	48619213	19
ENSG00000112941	6713291	6757045	5
ENSG00000239789	55950705	55956500	7
ENSG00000110717	68030617	68036647	11
ENSG00000229117	56116590	56117967	12
ENSG00000229117	56116590	56117967	12
ENSG00000175203	57529633	57547242	12
ENSG00000115073	97655939	97664114	2
ENSG00000105612	12875209	12881595	19
ENSG00000141580	82614562	82648553	17
ENSG00000004455	33007986	33080996	1
ENSG00000004455	33007986	33080996	1
ENSG00000179091	144095039	144097525	8
ENSG00000143753	224175756	224193441	1
ENSG00000108829	50375059	50398227	17
ENSG00000126067	35599541	35641526	1
ENSG00000117868	158730995	158830253	7
ENSG00000234745	31353867	31367067	6
ENSG00000136448	44957992	45109016	17
ENSG00000198169	144720515	144756417	8
ENSG00000134186	108692310	108702928	1
ENSG00000128609	123536997	123557904	7
ENSG00000172809	74202841	74210655	17
ENSG00000172809	74202841	74210655	17
ENSG00000172809	74202841	74210655	17
ENSG00000172809	74202841	74210655	17
ENSG00000213782	12813316	12829981	12
ENSG00000162384	53214099	53220652	1
ENSG00000020426	60734742	60969965	14
ENSG00000020426	60734742	60969965	14
ENSG00000130175	11422369	11450969	19
ENSG00000197111	53451900	53481162	12
ENSG00000197111	53451900	53481162	12
ENSG00000197111	53451900	53481162	12
ENSG00000197111	53451900	53481162	12
ENSG00000197111	53451900	53481162	12
ENSG00000114544	126005662	126101561	3
ENSG00000167085	49404009	49414905	17
ENSG00000167085	49404009	49414905	17
ENSG00000137207	43511821	43516985	6
ENSG00000135372	34105608	34147670	11
ENSG00000189266	23956839	23963776	1
ENSG00000083845	58380570	58394807	19
ENSG00000108523	4939997	4945222	17
ENSG00000108523	4939997	4945222	17
ENSG00000163125	150363091	150476566	1
ENSG00000137100	34613545	34620523	9
ENSG00000198837	153928864	153946744	1
ENSG00000156973	231732354	231786272	2
ENSG00000108518	4945652	4950517	17
ENSG00000071082	101002229	101024032	2
ENSG00000071082	101002229	101024032	2
ENSG00000071082	101002229	101024032	2
ENSG00000071082	101002229	101024032	2
ENSG00000071082	101002229	101024032	2
ENSG00000115816	37201570	37231601	2
ENSG00000206503	29941260	29949572	6
ENSG00000125691	38847860	38868644	17
ENSG00000125691	38847860	38868644	17
ENSG00000125691	38847860	38868644	17
ENSG00000125691	38847860	38868644	17
ENSG00000259494	88459468	88467420	15
ENSG00000126653	30115521	30186475	17
ENSG00000109118	28905250	28951771	17
ENSG00000155506	154682986	154817605	5
ENSG00000143222	161152776	161158856	1
ENSG00000105325	3506277	3538334	19
ENSG00000063854	1795620	1827157	16
ENSG00000149182	47164299	47177474	11
ENSG00000149182	47164299	47177474	11
ENSG00000103342	11868128	11916082	16
ENSG00000103342	11868128	11916082	16
ENSG00000179456	244048547	244057476	1
ENSG00000242485	1401908	1407306	1
ENSG00000117450	45510914	45542816	1
ENSG00000095261	120815496	120842984	9
ENSG00000120333	175010789	175023432	1
ENSG00000105223	40348453	40389472	19
ENSG00000105223	40348453	40389472	19
ENSG00000116754	70205670	70253052	1
ENSG00000116754	70205670	70253052	1
ENSG00000116754	70205670	70253052	1
ENSG00000167862	75012664	75021266	17
ENSG00000131475	42773449	42779599	17
ENSG00000197157	127652145	128092609	7
ENSG00000161960	7572760	7579006	17
ENSG00000117862	52020130	52055772	1
ENSG00000100591	77457743	77469482	14
ENSG00000111726	22046174	22065674	12
ENSG00000143545	153981617	153986377	1
ENSG00000112110	159789812	159799027	6
ENSG00000132680	155913043	155934413	1
ENSG00000132680	155913043	155934413	1
ENSG00000187514	231706895	231713552	2
ENSG00000187514	231706895	231713552	2
ENSG00000108256	29255839	29294148	17
ENSG00000170852	32868166	32894131	7
ENSG00000108510	61942605	62065278	17
ENSG00000176209	42541155	42555195	8
ENSG00000107625	68901264	68946847	10
ENSG00000172270	571277	583498	19
ENSG00000147677	116642130	116766925	8
ENSG00000146223	42879616	42889925	6
ENSG00000146223	42879616	42889925	6
ENSG00000182004	203861598	203871152	1
ENSG00000266967	42950431	42964498	17
ENSG00000146085	49430360	49463321	6
ENSG00000109606	24517441	24584603	4
ENSG00000107164	130578965	130638354	9
ENSG00000183020	924881	1012245	11
ENSG00000068697	20032649	20051693	2
ENSG00000149357	72085895	72103297	11
ENSG00000090581	1351931	1365737	16
ENSG00000119328	108934400	108950744	9
ENSG00000141741	39728496	39730555	17
ENSG00000171497	158709127	158723406	4
ENSG00000171497	158709127	158723406	4
ENSG00000099385	30833626	30894302	16
ENSG00000078668	42391624	42405937	8
ENSG00000131238	40072710	40097267	1
ENSG00000099622	1259384	1274880	19
ENSG00000099622	1259384	1274880	19
ENSG00000099622	1259384	1274880	19
ENSG00000084754	26190635	26245044	2
ENSG00000106052	27739331	27844564	7
ENSG00000106052	27739331	27844564	7
ENSG00000167110	128255829	128276026	9
ENSG00000110906	109448655	109477359	12
ENSG00000171861	782345	792509	17
ENSG00000132912	150706840	150759095	5
ENSG00000104695	30774096	30814314	8
ENSG00000136003	108562582	108569380	12
ENSG00000196792	30893799	31026418	14
ENSG00000009335	157138922	157269372	7
ENSG00000104969	2754711	2783390	19
ENSG00000159199	48892765	48895875	17
ENSG00000119977	95659823	95694143	10
ENSG00000140259	43804492	43824733	15
ENSG00000182952	26538351	26546937	6
ENSG00000143256	161100556	161118069	1
ENSG00000108175	79068929	79316550	10
ENSG00000115484	61868085	61888696	2
ENSG00000115484	61868085	61888696	2
ENSG00000160014	46601074	46610787	19
ENSG00000070610	35736864	35749986	9
ENSG00000070610	35736864	35749986	9
ENSG00000125912	3185563	3209575	19
ENSG00000125912	3185563	3209575	19
ENSG00000100567	58244740	58272012	14
ENSG00000142507	4796144	4798503	17
ENSG00000134825	61768501	61792802	11
ENSG00000223501	33250272	33272047	6
ENSG00000086598	123584526	123598582	12
ENSG00000111669	6867119	6870948	12
ENSG00000162385	53226890	53238621	1
ENSG00000162385	53226890	53238621	1
ENSG00000108528	4934570	4940156	17
ENSG00000107185	35748613	35758600	9
ENSG00000126698	28199456	28233032	1
ENSG00000109919	47616697	47642698	11
ENSG00000109919	47616697	47642698	11
ENSG00000172336	100705445	100707504	7
ENSG00000143376	151612006	151699091	1
ENSG00000198242	28719983	28724359	17
ENSG00000198242	28719983	28724359	17
ENSG00000197858	144082337	144093149	8
ENSG00000168374	57571363	57598220	3
ENSG00000173812	41688883	41692668	17
ENSG00000173812	41688883	41692668	17
ENSG00000198517	1530702	1543049	7
ENSG00000103275	1291357	1327018	16
ENSG00000103275	1291357	1327018	16
ENSG00000185619	705748	770089	4
ENSG00000158604	44576392	44582287	7
ENSG00000165688	136410630	136427992	9
ENSG00000134851	55395652	55453397	4
ENSG00000134287	48935723	48957514	12
ENSG00000108599	19904302	19978343	17
ENSG00000164414	87470623	87512336	6
ENSG00000198917	128819651	128829815	9
ENSG00000198917	128819651	128829815	9
ENSG00000161542	76309478	76384521	17
ENSG00000204525	31268749	31272130	6
ENSG00000196453	149431363	149461062	7
ENSG00000243678	51163013	51171749	17
ENSG00000243678	51163013	51171749	17
ENSG00000090266	140690777	140723923	7
ENSG00000105373	47745520	47757058	19
ENSG00000137575	58552924	58583800	8
ENSG00000137575	58552924	58583800	8
ENSG00000137575	58552924	58583800	8
ENSG00000168092	117144284	117176894	11
ENSG00000063245	55675109	55709858	19
ENSG00000063245	55675109	55709858	19
ENSG00000140612	84669529	84716460	15
ENSG00000140612	84669529	84716460	15
ENSG00000109445	141220280	141234697	4
ENSG00000145907	151770951	151812911	5
ENSG00000160948	144423601	144429499	8
ENSG00000168310	184385702	184474558	4
ENSG00000079999	10486119	10503558	19
ENSG00000107929	806915	931821	10
ENSG00000173933	66638658	66668380	11
ENSG00000173933	66638658	66668380	11
ENSG00000173933	66638658	66668380	11
ENSG00000078674	17922746	18029996	8
ENSG00000078674	17922746	18029996	8
ENSG00000125445	75261670	75270708	17
ENSG00000154001	63371364	63543410	14
ENSG00000140350	68778534	68820924	15
ENSG00000140350	68778534	68820924	15
ENSG00000170876	14125015	14143681	3
ENSG00000104964	3052909	3063107	19
ENSG00000104964	3052909	3063107	19
ENSG00000104964	3052909	3063107	19
ENSG00000166598	103930107	103953931	12
ENSG00000205629	25111731	25178231	16
ENSG00000168924	1811479	1856232	4
ENSG00000164054	48467798	48504826	3
ENSG00000164054	48467798	48504826	3
ENSG00000100564	67581955	67600286	14
ENSG00000130770	28236084	28246906	1
ENSG00000130770	28236084	28246906	1
ENSG00000145439	168863770	169010311	4
ENSG00000092010	24136156	24138967	14
ENSG00000117592	173476814	173489064	1
ENSG00000163463	155169408	155173475	1
ENSG00000149187	47465933	47565569	11
ENSG00000167657	3958453	3971123	19
ENSG00000167657	3958453	3971123	19
ENSG00000125503	55090913	55117639	19
ENSG00000125503	55090913	55117639	19
ENSG00000125503	55090913	55117639	19
ENSG00000137509	82822936	82970584	11
ENSG00000137509	82822936	82970584	11
ENSG00000081791	141923819	141946919	5
ENSG00000081791	141923819	141946919	5
ENSG00000081791	141923819	141946919	5
ENSG00000148248	133361450	133376166	9
ENSG00000122692	33041765	33076694	9
ENSG00000166747	71729000	71809201	16
ENSG00000152795	82422565	82430471	4
ENSG00000152795	82422565	82430471	4
ENSG00000152795	82422565	82430471	4
ENSG00000166855	65148219	65185393	15
ENSG00000197746	71816289	71851330	10
ENSG00000167815	12796817	12801849	19
ENSG00000123472	46632071	46673867	1
ENSG00000105656	18442663	18522116	19
ENSG00000116649	11054584	11060053	1
ENSG00000116288	7954264	7985505	1
ENSG00000116288	7954264	7985505	1
ENSG00000116288	7954264	7985505	1
ENSG00000143149	165662216	165698597	1
ENSG00000118418	79200929	79234862	6
ENSG00000118418	79200929	79234862	6
ENSG00000054116	36136570	36156053	1
ENSG00000175931	76389456	76453208	17
ENSG00000135334	87674860	87702255	6
ENSG00000027697	137197483	137219449	6
ENSG00000196961	49766990	49807114	19
ENSG00000166181	43311955	43344530	11
ENSG00000183624	129278441	129306189	3
ENSG00000183624	129278441	129306189	3
ENSG00000143742	225777699	225790670	1
ENSG00000143742	225777699	225790670	1
ENSG00000090432	20499445	20508151	1
ENSG00000164039	103077592	103099880	4
ENSG00000136813	111360685	111484745	9
ENSG00000117118	17018664	17054151	1
ENSG00000136021	100266830	100341728	12
ENSG00000011260	51260491	51297936	17
ENSG00000134294	46358185	46372832	12
ENSG00000163466	218216630	218254356	2
ENSG00000103507	31106107	31112791	16
ENSG00000103507	31106107	31112791	16
ENSG00000120963	101177720	101207085	8
ENSG00000120963	101177720	101207085	8
ENSG00000120963	101177720	101207085	8
ENSG00000198700	201829104	201884291	1
ENSG00000198700	201829104	201884291	1
ENSG00000136444	50478820	50485984	17
ENSG00000108828	43010692	43025123	17
ENSG00000187109	76032987	76085261	12
ENSG00000187109	76032987	76085261	12
ENSG00000187109	76032987	76085261	12
ENSG00000187109	76032987	76085261	12
ENSG00000187109	76032987	76085261	12
ENSG00000187109	76032987	76085261	12
ENSG00000154945	50693198	50707914	17
ENSG00000104442	65602456	65634217	8
ENSG00000164609	160401641	160421711	5
ENSG00000116586	156054738	156058510	1
ENSG00000156642	73560003	73634134	15
ENSG00000156642	73560003	73634134	15
ENSG00000132507	7306944	7312466	17
ENSG00000132507	7306944	7312466	17
ENSG00000132507	7306944	7312466	17
ENSG00000132507	7306944	7312466	17
ENSG00000168175	55051647	55070194	14
ENSG00000112078	36442767	36491143	6
ENSG00000196531	56712305	56731628	12
ENSG00000196531	56712305	56731628	12
ENSG00000196531	56712305	56731628	12
ENSG00000196531	56712305	56731628	12
ENSG00000196531	56712305	56731628	12
ENSG00000103496	31032889	31042975	16
ENSG00000120709	138331935	138349729	5
ENSG00000204592	30489503	30494205	6
ENSG00000158805	89720400	89740925	16
ENSG00000137776	58879049	58933991	15
ENSG00000119335	128683424	128696400	9
ENSG00000119335	128683424	128696400	9
ENSG00000179051	17406755	17439772	1
ENSG00000168610	42313324	42388568	17
ENSG00000168872	70346861	70373992	16
ENSG00000104331	56957931	56993867	8
ENSG00000104529	143579697	143599541	8
ENSG00000104529	143579697	143599541	8
ENSG00000104529	143579697	143599541	8
ENSG00000104529	143579697	143599541	8
ENSG00000213585	133971871	134005360	5
ENSG00000213585	133971871	134005360	5
ENSG00000179218	12938578	12944490	19
ENSG00000185043	90229975	90234047	15
ENSG00000113384	32124712	32174319	5
ENSG00000051108	56930815	56944864	16
ENSG00000165280	35053928	35072671	9
ENSG00000105321	47255980	47274055	19
ENSG00000198894	77098126	77117287	14
ENSG00000177868	42807040	42817397	1
ENSG00000115677	241227264	241317061	2
ENSG00000115677	241227264	241317061	2
ENSG00000115677	241227264	241317061	2
ENSG00000116954	38838198	38859772	1
ENSG00000173020	67266391	67286557	11
ENSG00000160075	1541673	1574884	1
ENSG00000160075	1541673	1574884	1
ENSG00000112305	70667776	70862015	6
ENSG00000112305	70667776	70862015	6
ENSG00000116251	6185020	6209389	1
ENSG00000116251	6185020	6209389	1
ENSG00000030582	44345108	44353106	17
ENSG00000175756	1373729	1375521	1
ENSG00000204463	31638544	31652747	6
ENSG00000204463	31638544	31652747	6
ENSG00000117751	27830782	27851676	1
ENSG00000174915	448268	491399	11
ENSG00000132485	71063251	71081289	1
ENSG00000132485	71063251	71081289	1
ENSG00000070423	647526	663233	19
ENSG00000196365	5691834	5720572	19
ENSG00000137055	26903372	26947490	9
ENSG00000143543	153974269	153977674	1
ENSG00000090861	70251983	70289707	16
ENSG00000163682	39451747	39458948	4
ENSG00000265241	145921065	145928067	1
ENSG00000117419	44221070	44355267	1
ENSG00000136436	48830971	48868228	17
ENSG00000136436	48830971	48868228	17
ENSG00000138326	78033746	78056813	10
ENSG00000138326	78033746	78056813	10
ENSG00000138326	78033746	78056813	10
ENSG00000138326	78033746	78056813	10
ENSG00000129968	1876810	1885618	19
ENSG00000067248	55256055	55307707	5
ENSG00000159069	136940435	136944762	9
ENSG00000163349	113929324	113977869	1
ENSG00000198668	90396502	90408268	14
ENSG00000198668	90396502	90408268	14
ENSG00000092148	31100115	31208381	14
ENSG00000264364	58082863	58095542	17
ENSG00000116221	54184041	54225464	1
ENSG00000169714	129167818	129184008	3
ENSG00000169714	129167818	129184008	3
ENSG00000169714	129167818	129184008	3
ENSG00000167323	3854527	4093210	11
ENSG00000167323	3854527	4093210	11
ENSG00000110651	2376166	2397802	11
ENSG00000110651	2376166	2397802	11
ENSG00000172331	134646811	134679816	7
ENSG00000066044	7958573	8006062	19
ENSG00000066044	7958573	8006062	19
ENSG00000105701	18531751	18544264	19
ENSG00000105701	18531751	18544264	19
ENSG00000167113	128322515	128334072	9
ENSG00000070770	58157907	58198191	16
ENSG00000070770	58157907	58198191	16
ENSG00000137656	116748170	116773039	11
ENSG00000134318	11179759	11348330	2
ENSG00000023041	112424428	112447631	10
ENSG00000171298	80101533	80119881	17
ENSG00000127663	4969107	5153611	19
ENSG00000173726	235109341	235128846	1
ENSG00000184209	123458078	123473154	12
ENSG00000168214	26163455	26435131	4
ENSG00000107816	100996539	101007852	10
ENSG00000107816	100996539	101007852	10
ENSG00000152492	191329085	191398659	3
ENSG00000039123	55307736	55426065	5
ENSG00000160803	156035299	156053798	1
ENSG00000142751	26876132	26890283	1
ENSG00000127540	1597154	1605500	19
ENSG00000142937	44775251	44778779	1
ENSG00000142937	44775251	44778779	1
ENSG00000116209	54026681	54053504	1
ENSG00000116209	54026681	54053504	1
ENSG00000094880	138187644	138213343	5
ENSG00000124541	43021593	43034156	6
ENSG00000198755	35468366	35470785	6
ENSG00000141905	3314403	3469217	19
ENSG00000108424	47649476	47685505	17
ENSG00000014824	41990496	42090461	4
ENSG00000159377	151399556	151401941	1
ENSG00000113312	160009100	160065550	5
ENSG00000153786	84974175	85011536	16
ENSG00000126247	36139953	36150356	19
ENSG00000126247	36139953	36150356	19
ENSG00000164587	150442635	150449952	5
ENSG00000164587	150442635	150449952	5
ENSG00000122566	26171151	26201529	7
ENSG00000122566	26171151	26201529	7
ENSG00000143106	109399042	109426471	1
ENSG00000204227	33208491	33212722	6
ENSG00000122406	92831990	92841924	1
ENSG00000053372	19251796	19260128	1
ENSG00000103429	14632830	14669237	16
ENSG00000103429	14632830	14669237	16
ENSG00000198793	11106531	11262556	1
ENSG00000010017	13621498	13712087	6
ENSG00000181163	171387086	171411810	5
ENSG00000181163	171387086	171411810	5
ENSG00000181163	171387086	171411810	5
ENSG00000169762	16160505	16227410	4
ENSG00000042753	46838136	46850882	19
ENSG00000127526	16549831	16572415	19
ENSG00000132589	28879335	28897739	17
ENSG00000157954	5190182	5233840	7
ENSG00000157954	5190182	5233840	7
ENSG00000122359	80150889	80205583	10
ENSG00000117614	25222276	25232504	1
ENSG00000169221	30357102	30370529	16
ENSG00000167977	2682521	2709030	16
ENSG00000170889	54200484	54249003	19
ENSG00000170889	54200484	54249003	19
ENSG00000170889	54200484	54249003	19
ENSG00000117748	27891524	27914746	1
ENSG00000002834	38869185	38921771	17
ENSG00000105568	52170936	52229518	19
ENSG00000105568	52170936	52229518	19
ENSG00000108953	1344275	1400255	17
ENSG00000108953	1344275	1400255	17
ENSG00000130313	17511620	17521288	19
ENSG00000159720	67438005	67481188	16
ENSG00000109536	189940842	189963207	4
ENSG00000143158	167916675	167937502	1
ENSG00000143158	167916675	167937502	1
ENSG00000179134	39342421	39385710	19
ENSG00000168283	22321078	22331485	10
ENSG00000115446	98608434	98618515	2
ENSG00000142541	49487510	49493057	19
ENSG00000142541	49487510	49493057	19
ENSG00000188895	40121971	40136917	17
ENSG00000170502	87422573	87459455	4
ENSG00000103091	74871362	75000173	16
ENSG00000180817	70202831	70233911	10
ENSG00000179085	155139886	155140595	1
ENSG00000069275	205712822	205750270	1
ENSG00000105063	55229776	55259070	19
ENSG00000131653	2155692	2178129	16
ENSG00000070614	150485648	150558211	5
ENSG00000167721	2322392	2336657	17
ENSG00000167967	2223440	2235743	16
ENSG00000157637	81244811	81295567	17
ENSG00000136770	21756538	22003769	10
ENSG00000131508	139526431	139628434	5
ENSG00000142546	49555468	49592927	19
ENSG00000087269	2937933	2963406	4
ENSG00000008294	50962174	51120926	17
ENSG00000008294	50962174	51120926	17
ENSG00000247077	132710786	132722734	12
ENSG00000090316	1289876	1340147	4
ENSG00000130731	634412	636378	16
ENSG00000172081	2071032	2096679	19
ENSG00000007520	1349237	1351878	16
ENSG00000167460	16067021	16103011	19
ENSG00000027847	177600114	177611056	5
ENSG00000076685	103087141	103277605	10
ENSG00000205250	67192155	67198918	16
ENSG00000117410	43974487	43978295	1
ENSG00000117410	43974487	43978295	1
ENSG00000149806	65120626	65122221	11
ENSG00000149806	65120626	65122221	11
ENSG00000149806	65120626	65122221	11
ENSG00000163344	154924732	154937008	1
ENSG00000049656	1317744	1345099	5
ENSG00000269858	40798996	40808444	19
ENSG00000143368	149923317	149927803	1
ENSG00000167775	8302126	8308366	19
ENSG00000105202	39834453	39846440	19
ENSG00000159461	56361449	56425545	16
ENSG00000185009	74120255	74151055	10
ENSG00000130159	11505927	11530564	19
ENSG00000133030	17042457	17217679	17
ENSG00000133030	17042457	17217679	17
ENSG00000133030	17042457	17217679	17
ENSG00000133030	17042457	17217679	17
ENSG00000221978	1385711	1399339	1
ENSG00000221978	1385711	1399339	1
ENSG00000113575	134193978	134226083	5
ENSG00000170606	133051946	133106449	5
ENSG00000185624	81843159	81860856	17
ENSG00000185624	81843159	81860856	17
ENSG00000168883	85602856	85657710	2
ENSG00000119396	121178133	121223014	9
ENSG00000132475	75776434	75785893	17
ENSG00000132475	75776434	75785893	17
ENSG00000132475	75776434	75785893	17
ENSG00000096401	44387565	44450425	6
ENSG00000130024	169703902	169725566	6
ENSG00000145740	69093991	69131069	5
ENSG00000105401	10391090	10420185	19
ENSG00000105401	10391090	10420185	19
ENSG00000105229	4007695	4039386	19
ENSG00000113558	134148935	134177029	5
ENSG00000113558	134148935	134177029	5
ENSG00000113558	134148935	134177029	5
ENSG00000113558	134148935	134177029	5
ENSG00000113558	134148935	134177029	5
ENSG00000178951	4043303	4067636	19
ENSG00000198858	896503	913245	19
ENSG00000167986	61299447	61342596	11
ENSG00000140992	2537978	2603190	16
ENSG00000082153	200810594	200827338	2
ENSG00000198677	95461755	95555050	5
ENSG00000184182	237966827	238045486	2
ENSG00000149932	29940885	29973052	16
ENSG00000149932	29940885	29973052	16
ENSG00000107862	102245371	102382899	10
ENSG00000137288	33690635	33711727	6
ENSG00000140983	668100	674174	16
ENSG00000003756	50088919	50119021	3
ENSG00000003756	50088919	50119021	3
ENSG00000214026	1947278	1986375	11
ENSG00000095139	118572390	118603033	11
ENSG00000095139	118572390	118603033	11
ENSG00000002330	64269828	64291946	11
ENSG00000065427	75627472	75648663	16
ENSG00000112308	24704856	24720874	6
ENSG00000065548	186486222	186511929	2
ENSG00000169696	81976807	82017406	17
ENSG00000110925	51061205	51083664	12
ENSG00000023734	15882356	15903478	12
ENSG00000079246	216107464	216206303	2
ENSG00000006712	39385629	39391154	19
ENSG00000170515	56104349	56116329	12
ENSG00000170515	56104349	56116329	12
ENSG00000230989	83719311	83819737	16
ENSG00000156508	73489308	73525587	6
ENSG00000156508	73489308	73525587	6
ENSG00000156508	73489308	73525587	6
ENSG00000108055	110567680	110606048	10
ENSG00000163904	185582496	185633551	3
ENSG00000170144	177212587	177226106	2
ENSG00000170144	177212587	177226106	2
ENSG00000197771	119829060	119892556	10
ENSG00000197771	119829060	119892556	10
ENSG00000161904	33771202	33789148	6
ENSG00000161904	33771202	33789148	6
ENSG00000161904	33771202	33789148	6
ENSG00000155287	99610518	99622793	10
ENSG00000155287	99610518	99622793	10
ENSG00000165733	42782783	42834937	10
ENSG00000133706	146110566	146182696	5
ENSG00000165630	13586939	13668445	10
ENSG00000103512	14833721	14896157	16
ENSG00000161533	75941507	75979459	17
ENSG00000109475	108620508	108632886	4
ENSG00000109475	108620508	108632886	4
ENSG00000140694	14435699	14632728	16
ENSG00000167635	36214602	36238774	19
ENSG00000091640	4959226	4967825	17
ENSG00000113716	150000046	150053142	5
ENSG00000144674	37243184	37366879	3
ENSG00000144674	37243184	37366879	3
ENSG00000145425	151099565	151104652	4
ENSG00000145425	151099565	151104652	4
ENSG00000145425	151099565	151104652	4
ENSG00000137414	17600302	17611719	6
ENSG00000103066	68245304	68261063	16
ENSG00000180992	44112290	44128724	6
ENSG00000096746	68331174	68344002	10
ENSG00000096746	68331174	68344002	10
ENSG00000103274	10743786	10769353	16
ENSG00000162729	160091340	160101109	1
