Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000132718	155859567	155885199	1
ENSG00000164889	151057210	151076526	7
ENSG00000101210	63488013	63499239	20
ENSG00000132680	155913045	155934413	1
ENSG00000165732	68956135	68985068	10
ENSG00000167311	3638512	3642316	11
ENSG00000165349	70925579	70931125	X
ENSG00000186185	44924709	44947773	17
ENSG00000129744	3645128	3664416	11
ENSG00000147168	71107404	71112108	X
ENSG00000075043	63400208	63472677	20
ENSG00000129749	3665587	3671384	11
ENSG00000165643	135693407	135704498	9
ENSG00000115234	27370496	27377535	2
ENSG00000204928	145858521	145937126	5
ENSG00000134058	69234795	69277430	5
ENSG00000148985	3797724	3826371	11
ENSG00000141933	507497	519654	19
ENSG00000107147	135702185	135795508	9
ENSG00000099804	531760	542092	19
ENSG00000131094	44959693	44968303	17
ENSG00000125351	119834022	119852998	X
ENSG00000173762	82314868	82317608	17
ENSG00000163479	156009048	156020951	1
ENSG00000197540	544034	549924	19
ENSG00000163394	26481396	26490484	4
ENSG00000141574	82321024	82334074	17
ENSG00000147065	65588377	65741931	X
ENSG00000176490	2714567	2721372	19
ENSG00000128039	55346213	55373100	4
ENSG00000145002	12424411	12436406	8
ENSG00000267001	2717769	2740048	19
ENSG00000288695	55346228	55388368	4
ENSG00000141873	2732204	2740028	19
ENSG00000153012	24998847	25030946	4
ENSG00000164920	98944403	98952104	8
ENSG00000114867	184314495	184335358	3
ENSG00000104969	2754715	2783362	19
ENSG00000163795	27377235	27380790	2
ENSG00000038210	25160663	25279204	4
ENSG00000115241	27381195	27409591	2
ENSG00000285133	57517712	57520480	12
ENSG00000101935	110194186	110440318	X
ENSG00000178773	89575758	89597246	16
ENSG00000166987	57520710	57530148	12
ENSG00000182459	82359247	82363775	17
ENSG00000158941	22604757	22620964	8
ENSG00000181396	82389210	82418637	17
ENSG00000087303	52004809	52069059	14
ENSG00000109618	25120014	25160550	4
ENSG00000183323	69280175	69332809	5
ENSG00000133136	110346103	110440372	X
ENSG00000130826	154762742	154777689	X
ENSG00000160803	156035299	156053798	1
ENSG00000115216	27427790	27442259	2
ENSG00000132698	156061160	156070504	1
ENSG00000085231	69350984	69370013	5
ENSG00000166908	57591174	57603418	12
ENSG00000260238	156212982	156243332	1
ENSG00000185324	89680737	89696354	16
ENSG00000204592	30489509	30494194	6
ENSG00000136367	23520857	23556192	14
ENSG00000048342	15469865	15601552	4
ENSG00000152942	69369293	69414801	5
ENSG00000152782	89582988	89645242	10
ENSG00000198681	153179284	153183880	X
ENSG00000125409	15303811	15341632	17
ENSG00000092051	23568038	23578790	14
ENSG00000278803	153266152	153279145	X
ENSG00000102225	47217860	47229997	X
ENSG00000242252	156242184	156243317	1
ENSG00000198952	156249224	156282825	1
ENSG00000204576	30557280	30563723	6
ENSG00000178498	57604622	57609804	12
ENSG00000015133	91271323	91417844	14
ENSG00000109099	15229773	15272292	17
ENSG00000152766	88819896	88851844	10
ENSG00000138134	88879734	88975153	10
ENSG00000204569	30600413	30618612	6
ENSG00000172009	2785503	2815807	19
ENSG00000240771	57610180	57617245	12
ENSG00000157992	27442366	27446481	2
ENSG00000163472	156282935	156293185	1
ENSG00000107796	88935074	88991339	10
ENSG00000128596	128790757	128822132	7
ENSG00000163468	156308968	156367873	1
ENSG00000100938	24232422	24239242	14
ENSG00000177105	3826978	3840959	11
ENSG00000204568	30617840	30626395	6
ENSG00000115226	27491883	27495200	2
ENSG00000015592	27235308	27258420	8
ENSG00000167325	4094707	4138932	11
ENSG00000287908	57615280	57626125	12
ENSG00000158792	89696357	89701705	16
ENSG00000135454	57623409	57633239	12
ENSG00000075399	89707134	89720898	16
ENSG00000137343	30626842	30646823	6
ENSG00000138002	27444377	27489805	2
ENSG00000172006	2819868	2836735	19
ENSG00000166619	37492472	37527931	20
ENSG00000186300	2841437	2860471	19
ENSG00000128524	128862856	128865847	7
ENSG00000131165	89640816	89657738	16
ENSG00000272899	128866330	128872047	7
ENSG00000053438	37521206	37523690	20
ENSG00000172000	2867335	2883445	19
ENSG00000158457	129144707	129169699	7
ENSG00000166321	73110375	73131828	10
ENSG00000101004	25451594	25585531	20
ENSG00000079999	10486125	10503558	19
ENSG00000128602	129188633	129213545	7
ENSG00000135452	57738013	57750219	12
ENSG00000102226	47232866	47248328	X
ENSG00000153132	140388453	140427661	4
ENSG00000187079	12674421	12944737	11
ENSG00000150281	30896614	30903547	16
ENSG00000125510	64080082	64100643	20
ENSG00000155714	21983865	22001116	16
ENSG00000088827	3686970	3712600	20
ENSG00000130734	10543895	10553418	19
ENSG00000147588	81440326	81447439	8
ENSG00000103194	84699986	84779922	16
ENSG00000106571	41960949	42264100	7
ENSG00000135446	57747727	57756013	12
ENSG00000205186	81458253	81461579	8
ENSG00000170323	81478419	81483236	8
ENSG00000132507	7306999	7312463	17
ENSG00000205301	140442262	140498377	4
ENSG00000071889	154506159	154516242	X
ENSG00000133731	81656914	81686331	8
ENSG00000122882	73130155	73169055	10
ENSG00000085733	70398404	70436584	11
ENSG00000132677	156369211	156385219	1
ENSG00000179387	140524168	140553770	4
ENSG00000064270	84368527	84464187	16
ENSG00000170419	54542325	54571080	7
ENSG00000129347	10553085	10566031	19
ENSG00000152939	69415065	69444330	5
ENSG00000109424	140559431	140568961	4
ENSG00000139266	57755103	57760411	12
ENSG00000204564	30647039	30653210	6
ENSG00000037897	57768471	57772119	12
ENSG00000121895	38966744	39032922	4
ENSG00000105926	24573268	24694193	7
ENSG00000138794	109688622	109703583	4
ENSG00000123427	57771492	57782541	12
ENSG00000254726	156072013	156082465	1
ENSG00000186377	47023669	47050751	1
ENSG00000257921	57772660	57797554	12
ENSG00000123297	57782761	57808071	12
ENSG00000204560	30653119	30673006	6
ENSG00000186160	47067231	47118318	1
ENSG00000183474	69560191	69595221	5
ENSG00000132522	7311324	7315564	17
ENSG00000123739	109709989	109730070	4
ENSG00000162366	47183582	47191044	1
ENSG00000138286	73168119	73244504	10
ENSG00000186790	47416285	47418052	1
ENSG00000285330	109713916	109801999	4
ENSG00000189030	156298624	156299307	1
ENSG00000162763	165544000	165563957	1
ENSG00000109534	109815510	109824740	4
ENSG00000143061	116574399	116667755	1
ENSG00000136267	14145049	14974777	7
ENSG00000129355	10566460	10569059	19
ENSG00000129354	10572671	10587315	19
ENSG00000166455	81053497	81077267	16
ENSG00000182103	82729940	82733864	11
ENSG00000180245	109827972	109849123	4
ENSG00000137509	82822936	82970584	11
ENSG00000010539	3222325	3236221	16
ENSG00000203879	154436913	154443467	X
ENSG00000165805	87980035	88034037	12
ENSG00000213551	73183362	73247255	10
ENSG00000204574	30571393	30597179	6
ENSG00000135821	182378098	182392206	1
ENSG00000183423	109848107	109872315	4
ENSG00000253598	81693631	81695058	8
ENSG00000138813	99511012	99542303	4
ENSG00000182180	73248843	73252693	10
ENSG00000104231	81701334	81732903	8
ENSG00000004866	116953238	117230176	7
ENSG00000133641	88033846	88050160	12
ENSG00000138279	73375101	73414076	10
ENSG00000129353	10602457	10644557	19
ENSG00000138823	99564081	99623997	4
ENSG00000170365	145481194	145559176	4
ENSG00000261915	7312661	7319174	17
ENSG00000007392	188969	229463	16
ENSG00000215041	7315628	7329393	17
ENSG00000102312	48508959	48520814	X
ENSG00000158113	122167738	122203471	12
ENSG00000237136	145680146	145771032	4
ENSG00000048740	10798397	11336675	10
ENSG00000151611	145599042	145660033	4
ENSG00000188747	137423350	137434406	9
ENSG00000277535	119072993	119076765	X
ENSG00000204671	122172029	122174221	12
ENSG00000183918	124227868	124373197	X
ENSG00000203740	170145959	170168866	1
ENSG00000176383	122203681	122208952	12
ENSG00000197822	69492292	69558104	5
ENSG00000162374	50024029	50203772	1
ENSG00000147246	114584078	114910061	X
ENSG00000256861	122207779	122266423	12
ENSG00000082269	70412941	70561174	6
ENSG00000139719	122229564	122266494	12
ENSG00000145242	65319563	65670495	4
ENSG00000102125	154411524	154421726	X
ENSG00000213339	10701430	10713437	19
ENSG00000113396	128538013	129033642	5
ENSG00000137073	33921693	34049388	9
ENSG00000155438	121726945	121736911	2
ENSG00000139880	23047062	23057538	14
ENSG00000137460	152936323	152979671	4
ENSG00000211460	121737103	121767853	2
ENSG00000129187	182890060	182917936	4
ENSG00000166130	98613405	98645113	12
ENSG00000066583	129094749	129114028	5
ENSG00000151332	36298564	36320637	14
ENSG00000099203	10832067	10836318	19
ENSG00000162086	3305406	3318852	16
ENSG00000120802	98515579	98550351	12
ENSG00000165490	82899975	82958277	11
ENSG00000173545	16451519	16465800	5
ENSG00000010438	33750679	33799231	9
ENSG00000164695	81732448	81759515	8
ENSG00000214212	10836575	10869790	19
ENSG00000168275	234373456	234385080	1
ENSG00000288622	271670	438291	5
ENSG00000169180	28097976	28211965	16
ENSG00000171617	74627406	74641424	5
ENSG00000147536	41529218	41545030	8
ENSG00000241563	10450031	10451998	1
ENSG00000121989	147844517	147930826	2
ENSG00000153207	246839098	246931948	1
ENSG00000130844	53519527	53580269	19
ENSG00000256235	150778757	150796734	5
ENSG00000148339	128068201	128109245	9
ENSG00000112893	109689927	109869625	5
ENSG00000066427	92044496	92106621	14
ENSG00000137473	146706617	146945882	4
ENSG00000137502	82973133	83071923	11
ENSG00000158669	41577187	41625001	8
ENSG00000072818	7336529	7351477	17
ENSG00000109475	108620569	108630412	4
ENSG00000139194	7115736	7128889	12
ENSG00000183137	109095110	109174418	6
ENSG00000113739	173314723	173328447	5
ENSG00000139182	7129698	7158945	12
ENSG00000138756	78776342	78916365	4
ENSG00000115947	147930396	148021604	2
ENSG00000174282	7459366	7484263	17
ENSG00000182613	181147586	181159285	5
ENSG00000177721	43039233	43043170	5
ENSG00000113108	140558268	140564781	5
ENSG00000147533	41488200	41511095	8
ENSG00000137094	34989641	34998900	9
ENSG00000153130	140257286	140385728	4
ENSG00000166484	19377721	19383544	17
ENSG00000188076	193078	194575	11
ENSG00000122386	3112560	3120517	16
ENSG00000142082	215030	236931	11
ENSG00000151247	98879276	98929133	4
ENSG00000156869	99703970	99766635	1
ENSG00000177239	137086857	137109189	9
ENSG00000166816	75111860	75116780	16
ENSG00000174885	278407	285388	11
ENSG00000033122	69567922	70151945	1
ENSG00000204406	148021011	148516971	2
ENSG00000258052	69801669	69855363	12
ENSG00000136371	79833585	79897379	15
ENSG00000166268	69825227	69959097	12
ENSG00000142102	289126	296107	11
ENSG00000059122	2911931	2951208	16
ENSG00000166482	19383442	19387190	17
ENSG00000259332	79845150	79923754	15
ENSG00000152583	87473335	87531061	4
ENSG00000086666	80059568	80138393	15
ENSG00000009694	124375903	125204312	X
ENSG00000136834	122476958	122477926	9
ENSG00000197233	122510802	122511743	9
ENSG00000239590	122519141	122520082	9
ENSG00000171505	122526358	122527296	9
ENSG00000171501	122553112	122555173	9
ENSG00000165202	122614738	122615682	9
ENSG00000135643	70366290	70434292	12
ENSG00000173679	122661566	122662648	9
ENSG00000156042	73253762	73358864	10
ENSG00000107249	3824127	4348392	9
ENSG00000166164	50313487	50368988	16
ENSG00000175899	9067664	9116229	12
ENSG00000206013	298200	299526	11
ENSG00000182272	369499	382117	11
ENSG00000143278	197038741	197067260	1
ENSG00000128482	19411125	19417276	17
ENSG00000116678	65420652	65641559	1
ENSG00000015568	109792758	109857705	2
ENSG00000184363	392614	404908	11
ENSG00000107669	121709393	121928801	10
ENSG00000128591	128830406	128859274	7
ENSG00000124786	8411435	8435561	6
ENSG00000147799	144529179	144685846	8
ENSG00000109771	185363872	185395924	4
ENSG00000175787	94259298	94301829	9
ENSG00000179148	8095900	8119047	17
ENSG00000185187	405716	417455	11
ENSG00000101916	12906620	12923169	X
ENSG00000157335	70173322	70187361	16
ENSG00000205542	12975110	12977227	X
ENSG00000165678	84139482	84154841	10
ENSG00000105723	42226225	42242625	19
ENSG00000158856	22048995	22082527	8
ENSG00000130957	94558720	94593824	9
ENSG00000188373	84173801	84185294	10
ENSG00000187268	13035617	13044682	X
ENSG00000047936	117287353	117425942	6
ENSG00000148600	84194537	84219621	10
ENSG00000165140	94603133	94640249	9
ENSG00000185527	81650459	81663112	17
ENSG00000205208	158666675	158672255	4
ENSG00000171503	158671968	158710742	4
ENSG00000204237	81665036	81666635	17
ENSG00000185298	81666737	81673904	17
ENSG00000169777	9627347	9712378	5
ENSG00000106780	120600811	120714470	9
ENSG00000175182	184335926	184348421	3
ENSG00000146094	177501904	177511274	5
ENSG00000262814	81703367	81707517	17
ENSG00000185101	417933	442011	11
ENSG00000284337	109898432	109968557	2
ENSG00000166148	63142759	63151201	12
ENSG00000119402	120751978	120793416	9
ENSG00000262660	81703371	81720539	17
ENSG00000110987	122019422	122062044	12
ENSG00000183048	81712236	81721016	17
ENSG00000214736	41787662	41789898	6
ENSG00000119392	128504655	128543874	9
ENSG00000144063	110083870	110116022	2
ENSG00000174099	65278643	65491430	12
ENSG00000197935	28994785	29005316	6
ENSG00000159352	151254709	151267479	1
ENSG00000204033	84220571	84225544	10
ENSG00000164597	107201372	107564261	7
ENSG00000268643	42234583	42255132	19
ENSG00000105732	42068477	42081552	19
ENSG00000186468	82273320	82278396	5
ENSG00000152894	127968785	128520616	6
ENSG00000148604	84230666	84259960	10
ENSG00000175591	73218281	73242427	11
ENSG00000160570	42198598	42220140	19
ENSG00000186765	81528377	81537130	17
ENSG00000101966	123859712	123913972	X
ENSG00000114859	184346185	184361650	3
ENSG00000171631	73264498	73305103	11
ENSG00000172795	112976702	113022195	5
ENSG00000144061	110122311	110205066	2
ENSG00000108469	75626845	75667189	17
ENSG00000288671	42215133	42232149	19
ENSG00000010310	45668221	45683722	19
ENSG00000158710	159918107	159925507	1
ENSG00000140379	79960892	79971196	15
ENSG00000147044	41514934	41923554	X
ENSG00000148602	84231520	84241546	10
ENSG00000167526	89560677	89564542	16
ENSG00000090487	64963022	64990310	15
ENSG00000162734	160205380	160215376	1
ENSG00000168916	124636913	124748807	5
ENSG00000197150	151028422	151047782	7
ENSG00000026025	17228241	17237593	10
ENSG00000288681	308408	315272	11
ENSG00000185885	310041	315272	11
ENSG00000110881	50057548	50083611	12
ENSG00000049239	9234774	9271337	1
ENSG00000166257	123629187	123655244	11
ENSG00000186564	47438044	47440691	1
ENSG00000244038	20651767	20661544	1
ENSG00000171497	158709127	158723396	4
ENSG00000140807	50548396	50649249	16
ENSG00000116690	186296279	186314567	1
ENSG00000113312	160009113	160065543	5
ENSG00000029559	87799554	87812435	4
ENSG00000118762	88007635	88077777	4
ENSG00000011478	45692403	45703989	19
ENSG00000166261	123723914	123741675	11
ENSG00000177051	45710629	45730896	19
ENSG00000288669	7728958	7745662	19
ENSG00000167680	4542593	4581776	19
ENSG00000205336	57610652	57665580	16
ENSG00000165006	34179005	34252523	9
ENSG00000187783	44911316	44937010	10
ENSG00000118777	88090150	88231628	4
ENSG00000103707	65001512	65029639	15
ENSG00000145808	129460281	129738683	5
ENSG00000172731	70298970	70382650	10
ENSG00000235162	105235290	105396097	12
ENSG00000259120	75646243	75647975	17
ENSG00000008226	38039205	38124025	3
ENSG00000161526	75667251	75708062	17
ENSG00000186198	65045387	65053397	15
ENSG00000223601	22208475	22218015	10
ENSG00000103710	65053337	65076690	15
ENSG00000145632	58453982	58460139	5
ENSG00000197961	9560329	9584504	19
ENSG00000148444	22316386	22320306	10
ENSG00000171204	85628573	85636539	11
ENSG00000284791	52079704	52108255	12
ENSG00000205810	10412315	10420595	12
ENSG00000197256	11164270	11197791	19
ENSG00000164978	34329506	34343711	9
ENSG00000196526	7758714	7939926	4
ENSG00000090470	65117379	65133808	15
ENSG00000090612	133181409	133214832	12
ENSG00000164976	34366666	34376898	9
ENSG00000154710	66682164	66811464	7
ENSG00000186638	34252380	34329268	9
ENSG00000126091	43705824	43931165	1
ENSG00000166855	65148219	65185342	15
ENSG00000173258	111525159	111577844	9
ENSG00000138772	78551747	78610451	4
ENSG00000188676	39934614	40016392	8
ENSG00000261221	55605647	55617269	19
ENSG00000185198	685546	695498	19
ENSG00000171202	85647967	85656547	11
ENSG00000176907	40153482	40155310	8
ENSG00000106853	111549722	111599893	9
ENSG00000223443	12136435	12138849	8
ENSG00000182310	51689128	51712387	19
ENSG00000286131	32647202	32647390	8
ENSG00000136573	11486894	11564599	8
ENSG00000179071	85683848	85686195	11
ENSG00000146833	99876958	99919531	7
ENSG00000142089	319676	329475	11
ENSG00000138615	65194760	65211473	15
ENSG00000012232	28600469	28756561	8
ENSG00000269897	22316388	22329542	10
ENSG00000167483	17523301	17553839	19
ENSG00000151364	78015715	78046191	11
ENSG00000172954	30447226	30644225	2
ENSG00000254585	23643549	23647867	15
ENSG00000145723	103086000	103120138	5
ENSG00000158525	130344816	130368730	7
ENSG00000182636	23685400	23687305	15
ENSG00000060971	38103129	38137242	3
ENSG00000259112	78016971	78079865	11
ENSG00000137819	69298912	69407780	15
ENSG00000151365	78063861	78068351	11
ENSG00000168283	22321099	22331484	10
ENSG00000151366	78068297	78079862	11
ENSG00000185372	181123122	181131169	5
ENSG00000127334	67648338	67665406	12
ENSG00000113163	75356345	75512138	5
ENSG00000132275	6595072	6603616	11
ENSG00000137818	69452814	69456205	15
ENSG00000136051	105107324	105169130	12
ENSG00000138759	78057323	78544269	4
ENSG00000163072	168786539	168865514	2
ENSG00000261587	144352219	144354954	8
ENSG00000166333	6603708	6610874	11
ENSG00000059769	111631334	111654351	9
ENSG00000244115	111631386	111670229	9
ENSG00000132475	75776434	75785893	17
ENSG00000242616	111661605	111670226	9
ENSG00000137807	69414246	69448427	15
ENSG00000169139	48008415	48064708	8
ENSG00000148154	111896814	111935369	9
ENSG00000266265	130730697	130734207	7
ENSG00000043591	114043866	114046904	10
ENSG00000243335	66628881	66649067	7
ENSG00000165813	114120862	114174232	10
ENSG00000165181	111686171	111795008	9
ENSG00000132478	75784806	75825799	17
ENSG00000168672	126552443	126558478	8
ENSG00000180535	98211439	98215457	7
ENSG00000198742	99027440	99144108	7
ENSG00000096006	49727376	49744437	6
ENSG00000165816	114239254	114294489	10
ENSG00000212993	127322183	127420066	8
ENSG00000132471	75845699	75856507	17
ENSG00000123908	140520156	140635633	8
ENSG00000204176	46578217	46594173	10
ENSG00000186272	57411161	57421934	19
ENSG00000120254	150865679	151101887	6
ENSG00000152591	87608529	87616873	4
ENSG00000196589	7018969	7021432	19
ENSG00000107130	130172404	130237303	9
ENSG00000126262	35443907	35451767	19
ENSG00000155016	107931549	107953461	4
ENSG00000196684	16134028	16158575	19
ENSG00000139620	48653211	48682238	12
ENSG00000130707	130444961	130501274	9
ENSG00000138821	102251080	102431258	4
ENSG00000146574	6794134	6826770	7
ENSG00000204175	46541736	46556658	10
ENSG00000114354	100709295	100748964	3
ENSG00000107679	122374696	122432354	10
ENSG00000196151	159235798	159286703	2
ENSG00000158042	6680385	6683340	11
ENSG00000283632	45212370	45245407	19
ENSG00000107957	103594027	103855584	10
ENSG00000186523	12182096	12194133	8
ENSG00000166341	6621330	6655809	11
ENSG00000126457	49675786	49689029	19
ENSG00000096080	43671202	43687791	6
ENSG00000111700	20810702	20916911	12
ENSG00000132481	75874164	75878581	17
ENSG00000128815	48684873	48982956	10
ENSG00000112146	53051991	53100873	6
ENSG00000148120	94726699	95087159	9
ENSG00000141569	75880335	75896951	17
ENSG00000159063	78095244	78139660	11
ENSG00000109323	102630770	102760994	4
ENSG00000136297	4905989	4959213	7
ENSG00000115504	62673851	63046487	2
ENSG00000204316	75898644	75905093	17
ENSG00000111271	111686053	111757107	12
ENSG00000213760	31544444	31548427	6
ENSG00000136237	22118236	22357154	7
ENSG00000137507	76657524	76670747	11
ENSG00000204420	31718594	31726714	6
ENSG00000267426	75898645	75930129	17
ENSG00000170777	6328375	6331891	9
ENSG00000055950	100969458	100987515	10
ENSG00000215343	12089338	12115516	8
ENSG00000136870	101398851	101410660	9
ENSG00000078579	16992181	17002345	8
ENSG00000261408	75979231	76005999	17
ENSG00000155970	17027238	17122642	8
ENSG00000182704	76782251	76798153	11
ENSG00000160408	127885321	127905408	9
ENSG00000257949	75979240	76000586	17
ENSG00000078124	76860859	77026797	11
ENSG00000167880	76004502	76027306	17
ENSG00000164932	103371538	103382989	8
ENSG00000087085	100889994	100896974	7
ENSG00000285982	103398658	103501895	8
ENSG00000164934	103414714	103443453	8
ENSG00000137203	10393186	10419659	6
ENSG00000028116	57907629	58159920	2
ENSG00000274349	66856426	66932141	9
ENSG00000079462	42297033	42303546	19
ENSG00000167881	76038775	76072517	17
ENSG00000135063	69324567	69392558	9
ENSG00000166006	75040077	75209839	12
ENSG00000257923	101815904	102283958	7
ENSG00000128833	52192322	52295804	15
ENSG00000161270	35825372	35869287	19
ENSG00000109332	102794383	102868896	4
ENSG00000198488	77034398	77041973	11
ENSG00000149260	77066961	77126155	11
ENSG00000169398	140657900	141002216	8
ENSG00000171133	111327229	111330224	9
ENSG00000198680	25676969	25678444	9
ENSG00000215126	41131306	41199261	9
ENSG00000107929	806933	931821	10
ENSG00000070444	2384073	2401104	17
ENSG00000133858	71609599	71667725	12
ENSG00000127804	2405562	2511891	17
ENSG00000189045	75611182	75681773	5
ENSG00000114742	39052013	39096671	3
ENSG00000112782	45880827	46080348	6
ENSG00000039139	13690328	14011818	5
ENSG00000165806	113679162	113730907	10
ENSG00000167635	36214602	36238771	19
ENSG00000007168	2593210	2685615	17
ENSG00000105287	46674275	46717127	19
ENSG00000139350	96907224	96953780	12
ENSG00000128989	52547045	52569883	15
ENSG00000241186	46574534	46582457	3
ENSG00000182885	57668277	57689378	16
ENSG00000283877	46581150	46617226	3
ENSG00000254550	77102840	77103331	11
ENSG00000178038	46668995	46693704	3
ENSG00000168014	74012718	74171210	11
ENSG00000137275	3063824	3115187	6
ENSG00000225921	13615335	13632739	6
ENSG00000198924	113834725	113854383	10
ENSG00000131871	101270817	101277500	15
ENSG00000159625	57694793	57731805	16
ENSG00000010017	13621498	13711835	6
ENSG00000049167	60866454	60945073	5
ENSG00000243244	48529383	48598513	2
ENSG00000148735	113751262	113783429	10
ENSG00000130340	157700387	157945077	6
ENSG00000136541	157318631	157327713	2
ENSG00000078269	157981863	158099176	6
ENSG00000234438	65076746	65079948	15
ENSG00000131873	101175727	101252048	15
ENSG00000172292	168456249	168775134	2
ENSG00000095627	114179270	114232666	10
ENSG00000184277	101621444	101652391	15
ENSG00000188269	14826241	14835185	19
ENSG00000130312	17292609	17306843	19
ENSG00000121058	56938199	56961050	17
ENSG00000104818	49031890	49033238	19
ENSG00000140854	57735739	57757244	16
ENSG00000121064	56978129	57006768	17
ENSG00000187753	86220265	86259657	9
ENSG00000142233	48661407	48673081	19
ENSG00000284922	72080331	72110782	11
ENSG00000184182	237966827	238042782	2
ENSG00000111077	53046969	53064379	12
ENSG00000107816	100996618	101007836	10
ENSG00000119138	70384604	70414657	9
ENSG00000080608	2720469	2844095	9
ENSG00000104814	38587641	38618882	19
ENSG00000181585	46694528	46710886	3
ENSG00000149231	96349241	96389956	11
ENSG00000206549	46712115	46812574	3
ENSG00000165568	4786629	4848062	10
ENSG00000283706	46712117	46717869	3
ENSG00000185418	101653596	101724473	15
ENSG00000160808	46835111	46882172	3
ENSG00000137033	6215786	6257983	9
ENSG00000112818	46793389	46839778	6
ENSG00000164326	71719275	71721048	5
ENSG00000083799	50742050	50801935	16
ENSG00000121057	57085092	57121346	17
ENSG00000136813	111360685	111484745	9
ENSG00000160801	46877721	46903799	3
ENSG00000133835	119452465	119637199	5
ENSG00000156711	36127809	36144524	6
ENSG00000183340	96389989	96507574	11
ENSG00000140479	101289784	101525202	15
ENSG00000187134	4963253	4983283	10
ENSG00000151715	129815848	129860003	11
ENSG00000170325	129899706	130002835	11
ENSG00000076770	132369320	132489968	X
ENSG00000105889	22419444	22727613	7
ENSG00000096070	36196744	36232790	6
ENSG00000153944	57255851	57684689	17
ENSG00000178982	38619082	38636955	19
ENSG00000105835	106248298	106285966	7
ENSG00000134461	5861616	5889906	10
ENSG00000134452	5890203	5937594	10
ENSG00000170185	143184917	143223874	4
ENSG00000181072	136868652	137020255	7
ENSG00000188566	137205685	137219361	9
ENSG00000160796	46979666	47009704	3
ENSG00000146858	139025706	139036042	7
ENSG00000189325	36315761	36336888	6
ENSG00000180891	57861243	57955412	17
ENSG00000105939	139043515	139132122	7
ENSG00000010030	36354091	36387800	6
ENSG00000182472	38730187	38769904	19
ENSG00000015285	48676596	48691431	X
ENSG00000145391	139495941	139606699	4
ENSG00000136451	57971547	57988259	17
ENSG00000266086	57989038	58007246	17
ENSG00000105948	139133744	139191986	7
ENSG00000136450	58000919	58007346	17
ENSG00000166971	53491040	53504411	16
ENSG00000085871	139665768	139740745	4
ENSG00000178934	38789200	38791754	19
ENSG00000173253	1049858	1057552	9
ENSG00000268940	135713639	135723539	X
ENSG00000171747	38801671	38812945	19
ENSG00000077380	171687409	171750158	2
ENSG00000264364	58083419	58095542	17
ENSG00000184985	7192538	7742836	4
ENSG00000121053	58192726	58205174	17
ENSG00000228836	135775852	135785503	X
ENSG00000167117	50761029	50767557	17
ENSG00000114739	38453890	38493142	3
ENSG00000130234	15494566	15607236	X
ENSG00000148343	129036621	129072082	9
ENSG00000118492	146598967	146815462	6
ENSG00000243678	51165435	51171744	17
ENSG00000164022	106315544	106349456	4
ENSG00000125746	45606994	45645602	19
ENSG00000002016	911736	990053	12
ENSG00000149418	130159782	130210362	11
ENSG00000068354	48539714	48562609	X
ENSG00000204991	89818179	89871319	16
ENSG00000121864	179323031	179338583	3
ENSG00000068323	49028726	49043410	X
ENSG00000134470	5943639	5978187	10
ENSG00000106686	4553386	4666674	9
ENSG00000002919	48103357	48123601	17
ENSG00000225973	55317184	55319161	15
ENSG00000094631	48801377	48824982	X
ENSG00000137200	37433219	37482827	6
ENSG00000172409	57648188	57661865	11
ENSG00000069943	55318960	55355648	15
ENSG00000205882	11993174	12000752	8
ENSG00000141002	89873570	89913627	16
ENSG00000166452	8911139	8920084	11
ENSG00000253250	90958471	90985238	8
ENSG00000155099	90993802	91040872	8
ENSG00000171109	179347709	179394936	3
ENSG00000198937	37482938	37499893	6
ENSG00000157426	56338287	56387508	4
ENSG00000157741	139230356	139308236	7
ENSG00000137876	55180806	55197049	15
ENSG00000112139	37630679	37699306	6
ENSG00000108352	40177010	40195656	17
ENSG00000155100	91070196	91087095	8
ENSG00000196305	92210207	92293854	9
ENSG00000128610	122301303	122310691	7
ENSG00000124523	13574227	13615158	6
ENSG00000214954	91101832	91219257	8
ENSG00000008311	122064583	122144308	7
ENSG00000147606	91209494	91398155	8
ENSG00000180316	36243203	36313955	6
ENSG00000176029	8920076	8933006	11
ENSG00000111684	6976185	7018477	12
ENSG00000187446	41230839	41281887	15
ENSG00000166579	8413131	8490411	17
ENSG00000175348	8947202	8965011	11
ENSG00000237541	32741391	32747198	6
ENSG00000011451	15419978	15449956	19
ENSG00000258839	89912119	89920973	16
ENSG00000198211	89919165	89936092	16
ENSG00000232629	32756098	32763532	6
ENSG00000154153	16473038	16617101	5
ENSG00000141013	90019629	90044975	16
ENSG00000114450	179396088	179451476	3
ENSG00000285920	41284007	41380996	15
ENSG00000241106	32812763	32820466	6
ENSG00000104147	41309273	41332591	15
ENSG00000129673	76453351	76470117	17
ENSG00000175356	9019476	9138114	11
ENSG00000137804	41320794	41381050	15
ENSG00000067064	1039152	1049119	10
ENSG00000159403	7080214	7092540	12
ENSG00000250264	32813767	32838822	6
ENSG00000198740	49289206	49362473	17
ENSG00000083312	72816312	72916733	5
ENSG00000240065	32844136	32859851	6
ENSG00000151033	30611779	30629762	10
ENSG00000167716	1716523	1738599	17
ENSG00000185988	1508023	1536046	19
ENSG00000128059	56393362	56435615	4
ENSG00000177853	96129715	96205288	10
ENSG00000003249	90004871	90019890	16
ENSG00000164430	73413515	73452297	6
