Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000118420	82892390	83065841	6
ENSG00000278195	37204237	37212477	22
ENSG00000119574	58513530	58538911	19
ENSG00000182944	29268009	29300530	22
ENSG00000182247	23203020	23591794	3
ENSG00000109854	20355910	20383782	11
ENSG00000145494	1801363	1816051	5
ENSG00000174951	48748011	48755390	19
ENSG00000196104	166733384	167234796	4
ENSG00000167554	52336243	52367778	19
ENSG00000161021	179732822	179777283	5
ENSG00000075945	169921326	170085208	1
ENSG00000163808	44761721	44873376	3
ENSG00000137331	30743199	30744550	6
ENSG00000171421	1798381	1802001	5
ENSG00000167645	38303558	38317273	19
ENSG00000112304	24666921	24705065	6
ENSG00000113319	80960310	81230162	5
ENSG00000134954	128458761	128587606	11
ENSG00000146215	43299710	43308874	6
ENSG00000275034	33304306	33306945	16
ENSG00000261509	33360841	33363478	16
ENSG00000133943	91060044	91226929	14
ENSG00000137338	28281493	28303691	6
ENSG00000293562	174022122	174022298	1
ENSG00000135835	180912897	180951614	1
ENSG00000081248	201039512	201112451	1
ENSG00000164430	73413515	73461726	6
ENSG00000113119	140639427	140645801	5
ENSG00000135503	51951679	51997082	12
ENSG00000118523	131948176	131951456	6
ENSG00000156603	57703710	57712259	11
ENSG00000143337	179882042	179920077	1
ENSG00000170903	105995623	106022410	11
ENSG00000055208	149218641	149411613	6
ENSG00000177508	54283304	54286787	16
ENSG00000166689	16777297	17014420	11
ENSG00000112365	109460632	109483239	6
ENSG00000115268	1438354	1440497	19
ENSG00000113068	140245035	140303113	5
ENSG00000076716	133300103	133416214	X
ENSG00000124614	34417447	34426237	6
ENSG00000136014	95516560	95553341	12
ENSG00000164180	88185575	88269476	5
ENSG00000293564	179882316	179882393	1
ENSG00000293565	23094326	23094376	1
ENSG00000116745	68428822	68451103	1
ENSG00000121406	57527325	57557542	19
ENSG00000261210	19285731	19322145	16
ENSG00000130208	44913133	44920054	19
ENSG00000116147	175315194	175743595	1
ENSG00000152219	30323104	30338458	11
ENSG00000183943	3604340	3713649	X
ENSG00000175868	14904997	15082342	11
ENSG00000099330	17226198	17229219	19
ENSG00000198626	237042184	237833988	1
ENSG00000154102	85690084	85751129	16
ENSG00000110107	60890547	60906603	11
ENSG00000068366	109624244	109733403	X
ENSG00000214435	102869470	102901899	10
ENSG00000167522	89267619	89490561	16
ENSG00000151552	17460261	17512206	4
ENSG00000099795	14566078	14572066	19
ENSG00000163807	44737661	44762033	3
ENSG00000165816	114239254	114294489	10
ENSG00000168394	32845206	32854018	6
ENSG00000105447	48445824	48457022	19
ENSG00000041802	194640791	194672463	3
ENSG00000113273	78777209	78986087	5
ENSG00000165526	126202095	126211692	11
ENSG00000060982	24810024	24949556	12
ENSG00000078403	21524617	21743630	10
ENSG00000181381	168356735	168537786	4
ENSG00000170234	160061801	160119478	5
ENSG00000105677	35545600	35547527	19
ENSG00000197345	68891276	68903835	11
ENSG00000086589	150690792	150701077	5
ENSG00000163377	68731764	68953297	3
ENSG00000119812	33532744	33599347	2
ENSG00000114353	50226292	50259362	3
ENSG00000150667	39588357	39782858	15
ENSG00000124920	61752593	61788518	11
ENSG00000217128	131641714	131797017	5
ENSG00000112578	41921229	41933050	6
ENSG00000069974	55202966	55319113	15
ENSG00000105371	10286955	10288522	19
ENSG00000257446	12040992	12052972	19
ENSG00000186026	44072138	44089613	19
ENSG00000055211	149566206	149591748	6
ENSG00000228716	80626226	80654983	5
ENSG00000138821	102251080	102431258	4
ENSG00000127445	9835257	9849690	19
ENSG00000008018	170535116	170553327	6
ENSG00000124767	38675925	38703145	6
ENSG00000183454	9753404	10183337	16
ENSG00000126259	35851369	35867145	19
ENSG00000048162	176383933	176388927	5
ENSG00000127334	67647913	67665406	12
ENSG00000196814	126326815	126507041	9
ENSG00000163666	57197838	57227606	3
ENSG00000137404	30688047	30691420	6
ENSG00000162753	173500460	173603072	1
ENSG00000206557	32817526	32897824	3
ENSG00000111206	2857676	2877174	12
ENSG00000114902	52704955	52711148	3
ENSG00000285777	173596060	173669837	1
ENSG00000188770	203494121	203508949	1
ENSG00000064655	46894587	47188844	20
ENSG00000214160	184242301	184249548	3
ENSG00000123240	13099449	13140320	10
ENSG00000120156	27109030	27232092	9
ENSG00000198818	166319724	166342590	6
ENSG00000285839	52020153	52033350	1
ENSG00000198841	52032103	52033810	1
ENSG00000131503	140401660	140541168	5
ENSG00000162877	205828025	205850132	1
ENSG00000184492	113498665	113501150	2
ENSG00000130826	154762742	154777697	X
ENSG00000127418	1008649	1026901	4
ENSG00000204308	32178405	32180793	6
ENSG00000140265	43357920	43371048	15
ENSG00000076201	47381011	47413442	3
ENSG00000164458	166157656	166168815	6
ENSG00000140367	75843307	75901078	15
ENSG00000149554	125625163	125676255	11
ENSG00000164066	127623271	127726737	4
ENSG00000198960	101615118	101618003	X
ENSG00000196337	49054274	49058860	19
ENSG00000293253	53413149	53440018	1
ENSG00000159885	44025337	44033222	19
ENSG00000124535	2765393	2786952	6
ENSG00000154545	52184767	52192268	X
ENSG00000104979	13774454	13778773	19
ENSG00000286015	248681249	248748349	1
ENSG00000197594	131807993	131895155	6
ENSG00000105662	18683640	18782333	19
ENSG00000143315	160024953	160031990	1
ENSG00000132681	160151586	160186980	1
ENSG00000133169	103062645	103064342	X
ENSG00000124228	49219347	49244077	20
ENSG00000110851	107732867	107761327	12
ENSG00000186792	50292831	50299405	3
ENSG00000147003	15627085	15675377	X
ENSG00000197021	149929527	149938831	X
ENSG00000243477	50296402	50299416	3
ENSG00000188295	247099962	247104372	1
ENSG00000165671	177131787	177300213	5
ENSG00000227124	75678660	75785591	3
ENSG00000163631	73397114	73426607	4
ENSG00000112658	43171269	43181506	6
ENSG00000112367	109690609	109878098	6
ENSG00000206559	28348721	28538122	3
ENSG00000184752	94895297	95003748	12
ENSG00000145681	83637805	83723528	5
ENSG00000177192	131929200	131945896	12
ENSG00000172020	115623510	115721490	3
ENSG00000164265	147869800	147882197	5
ENSG00000160124	122359587	122383239	3
ENSG00000176444	155262868	155278491	1
ENSG00000162298	65121780	65135747	11
ENSG00000104973	49818277	49840383	19
ENSG00000196981	122411846	122416464	3
ENSG00000084463	14784582	14803500	12
ENSG00000184840	177592195	177597242	5
ENSG00000075914	44975241	45036066	3
ENSG00000137842	43123279	43185144	15
ENSG00000113732	172983771	173035445	5
ENSG00000196998	49074433	49101203	X
ENSG00000153037	112861188	112898371	5
ENSG00000060762	166364919	166383013	6
ENSG00000136918	124853266	124859132	9
ENSG00000135333	93240020	93419687	6
ENSG00000110987	122019422	122062044	12
ENSG00000136942	124857873	124862017	9
ENSG00000113638	40512333	40755963	5
ENSG00000089177	16272104	16573448	20
ENSG00000135446	57747722	57756013	12
ENSG00000114346	172750682	172821474	3
ENSG00000196743	151212150	151270440	5
ENSG00000092607	118883046	118989556	1
ENSG00000165152	101473170	101533537	9
ENSG00000140525	89243854	89318091	15
ENSG00000129625	112876385	112922328	5
ENSG00000165140	94603133	94640323	9
ENSG00000143178	168280877	168314426	1
ENSG00000215910	11761787	11789585	1
ENSG00000124782	7107418	7251982	6
ENSG00000132570	134905114	135007959	5
ENSG00000167550	49064676	49070039	12
ENSG00000113657	147390808	147510089	5
ENSG00000100979	45898621	45912235	20
ENSG00000181656	100538139	100542021	1
ENSG00000180667	207043849	207052980	1
ENSG00000136875	113275642	113294009	9
ENSG00000205323	55752463	55817748	12
ENSG00000156467	96222947	96235564	8
ENSG00000149792	65122183	65127371	11
ENSG00000104814	38587641	38619161	19
ENSG00000113083	122063195	122078634	5
ENSG00000064199	124673796	124698309	11
ENSG00000104368	42174718	42207709	8
ENSG00000169372	93677375	93894840	12
ENSG00000166402	8019244	8106243	11
ENSG00000146083	176526700	176538025	5
ENSG00000204856	110468411	110492196	12
ENSG00000184465	169457211	169702729	6
ENSG00000222009	44808523	44817381	1
ENSG00000175582	73675638	73761465	11
ENSG00000107362	71862452	71911224	9
ENSG00000232113	173635338	173637130	1
ENSG00000138829	128257909	128659185	5
ENSG00000139116	39293228	39443718	12
ENSG00000187144	16387117	16437424	1
ENSG00000130703	62231922	62296213	20
ENSG00000073754	157830911	157898256	1
ENSG00000197498	110982015	111028263	6
ENSG00000106772	76611376	76906591	9
ENSG00000105364	10251901	10260060	19
ENSG00000242247	42796502	42858106	22
ENSG00000204264	32840717	32844679	6
ENSG00000122188	203765177	203778175	1
ENSG00000175390	7970251	8001862	11
ENSG00000187239	129887179	130043238	9
ENSG00000162398	54806063	54842252	1
ENSG00000180628	91162339	91284337	10
ENSG00000153989	117675469	117710727	6
ENSG00000143001	54886833	54992296	1
ENSG00000231389	33064569	33080781	6
ENSG00000196748	35776535	35779557	6
ENSG00000166483	9573668	9593457	11
ENSG00000096080	43671202	43687800	6
ENSG00000113615	134648588	134727909	5
ENSG00000124562	34757454	34773857	6
ENSG00000162191	62676498	62679332	11
ENSG00000100099	26443107	26483931	22
ENSG00000025156	122399551	122433119	6
ENSG00000166169	101576051	101588270	10
ENSG00000115286	1383527	1395590	19
ENSG00000104497	81799581	81842866	8
ENSG00000124688	43629494	43640955	6
ENSG00000112149	14117256	14140682	6
ENSG00000159685	126704214	126960420	3
ENSG00000170469	139396563	139404089	5
ENSG00000013392	83193337	83198935	6
ENSG00000131019	150061053	150069191	6
ENSG00000172869	119037772	119249138	5
ENSG00000204385	31863192	31879198	6
ENSG00000175305	94879641	94896678	8
ENSG00000169981	44648732	44660791	3
ENSG00000139182	7128077	7158945	12
ENSG00000204291	98942680	99070797	9
ENSG00000114739	38453890	38493142	3
ENSG00000172932	67289291	67302486	11
ENSG00000101158	58981208	58995133	20
ENSG00000267855	8308768	8321382	19
ENSG00000126264	35900635	35904377	19
ENSG00000163507	108549864	108589644	3
ENSG00000095951	12008762	12164999	6
ENSG00000149054	6926373	7001004	11
ENSG00000076826	7595826	7618352	19
ENSG00000151917	56954924	57027832	6
ENSG00000145833	134758771	134831121	5
ENSG00000132561	97868840	98036769	8
ENSG00000123545	96889313	96897894	6
ENSG00000163832	47495640	47513712	3
ENSG00000187987	28425321	28443502	6
ENSG00000162337	68312447	68449275	11
ENSG00000228727	31762656	31764851	6
ENSG00000237649	33391429	33410441	6
ENSG00000165891	77021246	77065572	12
ENSG00000130812	10092337	10106612	19
ENSG00000213799	53333749	53356906	19
ENSG00000185219	44431705	44477693	3
ENSG00000169567	131155383	131224468	5
ENSG00000105676	19033575	19060311	19
ENSG00000135976	97113153	97264521	2
ENSG00000198015	93467490	93516214	12
ENSG00000049167	60866454	60945073	5
ENSG00000129810	20160593	20186782	3
ENSG00000204228	33204631	33206831	6
ENSG00000197694	128552558	128633663	9
ENSG00000186104	14877440	14892247	11
ENSG00000164626	39188128	39229559	6
ENSG00000112200	57086844	57170305	6
ENSG00000100226	38705742	38738299	22
ENSG00000166441	8682732	8714759	11
ENSG00000071655	1573596	1592869	19
ENSG00000064601	45890144	45898949	20
ENSG00000165669	118297925	118342331	10
ENSG00000149548	124954095	125041649	11
ENSG00000205571	70049635	70078522	5
ENSG00000127328	69738860	69823204	12
ENSG00000128272	39519695	39522690	22
ENSG00000158042	6680385	6683401	11
ENSG00000105556	305573	344815	19
ENSG00000177666	818914	825573	11
ENSG00000100150	31753867	31908033	22
ENSG00000011132	3750772	3761700	19
ENSG00000232040	28570535	28616212	6
ENSG00000064042	41359574	41700049	4
ENSG00000114686	131462202	131502983	3
ENSG00000156172	95244913	95269201	8
ENSG00000112651	43054029	43059449	6
ENSG00000145912	178149459	178153961	5
ENSG00000168495	22245094	22254601	8
ENSG00000164309	79689777	79800607	5
ENSG00000169826	43137831	43185302	10
ENSG00000168116	57046532	57059041	6
ENSG00000149782	64251514	64269395	11
ENSG00000037474	6599237	6633304	5
ENSG00000107779	86755763	86932825	10
ENSG00000135535	109366514	109382469	6
ENSG00000074181	15159038	15200996	19
ENSG00000121871	165186325	165197109	3
ENSG00000034239	48710789	48735311	8
ENSG00000114742	39051999	39096671	3
ENSG00000123416	49127782	49131397	12
ENSG00000104388	60516936	60623644	8
ENSG00000205155	35745070	35747519	19
ENSG00000112559	41636840	41654246	6
ENSG00000043093	182938074	182985953	3
ENSG00000063176	48619291	48630717	19
ENSG00000184047	122207394	122226062	12
ENSG00000100890	35121842	35277622	14
ENSG00000172426	43644229	43672604	6
ENSG00000065518	120596303	120602507	3
ENSG00000179142	142910559	142917850	8
ENSG00000083123	80106647	80351082	6
ENSG00000175895	95115642	95156698	8
ENSG00000163923	187120927	187180972	3
ENSG00000120889	23020133	23069071	8
ENSG00000087076	48813014	48837064	19
ENSG00000185875	25016612	25026664	10
ENSG00000232112	48440213	48444218	3
ENSG00000146263	97142161	97283224	6
ENSG00000122863	71964395	72013558	10
ENSG00000166153	100203669	100267089	12
ENSG00000171720	141620778	141636867	5
ENSG00000101019	35302566	35412070	20
ENSG00000114529	112086335	112131004	3
ENSG00000107537	13277796	13302412	10
ENSG00000131981	55121352	55148022	14
ENSG00000142065	36334453	36379201	19
ENSG00000139324	88142181	88199887	12
ENSG00000073111	127598223	127622437	3
ENSG00000123810	41354417	41364165	19
ENSG00000269058	16479061	16496167	19
ENSG00000203760	126340115	126348875	6
ENSG00000149503	62123998	62155474	11
ENSG00000204248	33162681	33192766	6
ENSG00000130332	2321520	2328612	19
ENSG00000079102	91954972	92103385	8
ENSG00000105254	36114289	36125947	19
ENSG00000196793	43554516	43574623	10
ENSG00000090615	132768902	132829143	12
ENSG00000163918	186789880	186807058	3
ENSG00000028277	42086110	42196585	19
ENSG00000078124	76860859	77026797	11
ENSG00000082068	37379281	37753435	5
ENSG00000198873	119207543	119459745	10
ENSG00000129515	34561093	34630177	14
ENSG00000136603	170357287	170396835	3
ENSG00000182899	197950000	197956610	3
ENSG00000151704	128836315	128874671	11
ENSG00000008083	15244937	15522042	6
ENSG00000149451	3667962	3682246	20
ENSG00000107518	115093365	115948999	10
ENSG00000091009	146203550	146289223	5
ENSG00000168014	74012718	74171210	11
ENSG00000112249	100508194	100881407	6
ENSG00000204175	46541736	46557569	10
ENSG00000092199	21207375	21269792	14
ENSG00000205981	180983635	180989774	3
ENSG00000008853	22987222	23020723	8
ENSG00000161217	196214222	196287957	3
ENSG00000155542	56909260	56925532	5
ENSG00000122376	87094006	87191478	10
ENSG00000018869	56375846	56393538	19
ENSG00000166902	59806140	59810779	11
ENSG00000064651	128083714	128189677	5
ENSG00000166398	34254543	34355566	19
ENSG00000110422	33256672	33357023	11
ENSG00000186106	100509752	100559784	8
ENSG00000144566	19947097	19985178	3
ENSG00000167664	4292227	4302431	19
ENSG00000123353	55818041	55821879	12
ENSG00000213030	49047638	49049125	19
ENSG00000186020	36534774	36605276	19
ENSG00000257218	120446444	120463749	12
ENSG00000130234	15494566	15607236	X
ENSG00000204954	103940763	103965722	12
ENSG00000160799	46916634	46982010	3
ENSG00000125651	6379572	6393981	19
ENSG00000206047	6977649	6980092	8
ENSG00000104687	30678064	30727975	8
ENSG00000115592	218819050	218832086	2
ENSG00000111678	6942938	6946003	12
ENSG00000171467	43307134	43369647	6
ENSG00000130985	47190713	47215173	X
ENSG00000163673	36712421	36764553	3
ENSG00000127311	66302493	66343643	12
ENSG00000146242	82363206	82367420	6
ENSG00000213465	65014144	65024328	11
ENSG00000114395	50350839	50358460	3
ENSG00000112081	36593787	36605911	6
ENSG00000146021	137617500	137736221	5
ENSG00000144681	36380321	36548045	3
ENSG00000149100	32583785	32606264	11
ENSG00000121749	71839707	71927248	12
ENSG00000101463	24468025	24666616	20
ENSG00000161249	35497220	35513693	19
ENSG00000214736	41787652	41790064	6
ENSG00000216921	241893988	241902551	2
ENSG00000164237	10275875	10307974	5
ENSG00000101349	9537370	9839076	20
ENSG00000040341	73420369	73747708	8
ENSG00000047579	15522807	15663058	6
ENSG00000164048	48241100	48299253	3
ENSG00000101049	43558968	43588237	20
ENSG00000171202	85647956	85656547	11
ENSG00000108561	5432777	5448830	17
ENSG00000153551	32391686	32483067	3
ENSG00000005100	5440917	5468982	17
ENSG00000171368	659862	693997	5
ENSG00000165424	79382325	79445625	10
ENSG00000110002	124115404	124147721	11
ENSG00000148459	26697669	26746798	10
ENSG00000146109	26596953	26600739	6
ENSG00000188338	50202871	50221504	3
ENSG00000096433	33620365	33696574	6
ENSG00000167941	43753738	43758791	17
ENSG00000231256	43780435	43787620	17
ENSG00000197043	151100706	151157815	5
ENSG00000188716	75037472	75073655	10
ENSG00000259024	15436021	15563561	17
ENSG00000148672	87050202	87095049	10
ENSG00000101134	54475593	54651171	20
ENSG00000175106	15502264	15563595	17
ENSG00000284629	227387683	227387949	2
ENSG00000125772	5544404	5611045	20
ENSG00000284643	227598893	227599255	2
ENSG00000284704	227614538	227614840	2
ENSG00000284631	227617498	227617815	2
ENSG00000138621	75023586	75117462	15
ENSG00000284667	227666804	227667061	2
ENSG00000284725	227724440	227724757	2
ENSG00000284718	227728335	227728625	2
ENSG00000284635	227745894	227746220	2
ENSG00000241370	30345125	30346884	6
ENSG00000239713	39077059	39087743	22
ENSG00000278023	35918066	35930773	17
ENSG00000214694	38889875	38975454	2
ENSG00000150990	124946825	124989133	12
ENSG00000166411	78131498	78171945	15
ENSG00000173567	26308173	26346817	2
ENSG00000100325	29788608	29838304	22
ENSG00000197903	27137298	27146857	6
ENSG00000066379	30058899	30064909	6
ENSG00000088298	35115360	35147358	20
ENSG00000138018	26308547	26395885	2
ENSG00000139233	66116555	66130750	12
ENSG00000185101	417921	442072	11
ENSG00000137210	10747746	10852753	6
ENSG00000275722	35934518	35943713	17
ENSG00000165714	12357078	12471233	12
ENSG00000134107	4978715	4985323	3
ENSG00000275688	35983656	36001621	17
ENSG00000166863	57010000	57028883	12
ENSG00000275718	35996440	36001553	17
ENSG00000163064	118842171	118847648	2
ENSG00000274736	36013056	36017972	17
ENSG00000144119	119156243	119158751	2
ENSG00000120992	54046367	54102017	8
ENSG00000221955	125082636	125213229	3
ENSG00000274808	36165683	36176636	17
ENSG00000101363	37289559	37317260	20
ENSG00000286095	219496131	219498287	2
ENSG00000274933	36253456	36264570	17
ENSG00000104142	40894415	40903975	15
ENSG00000121621	28020618	28108183	11
ENSG00000020256	52051663	52204308	20
ENSG00000140463	72686186	72742006	15
ENSG00000170004	7884796	7912760	17
ENSG00000050438	51391317	51515763	12
ENSG00000196072	100273280	100286697	10
ENSG00000112276	105096822	105137216	6
ENSG00000149658	63195429	63216139	20
ENSG00000182698	219327407	219335552	2
ENSG00000064787	53936777	54070641	20
ENSG00000108100	35247025	35572669	10
ENSG00000110700	17074385	17077727	11
ENSG00000115488	233023032	233042480	2
ENSG00000035664	63907036	64072033	15
ENSG00000213676	32115264	32128253	6
ENSG00000132740	68903863	68940602	11
ENSG00000153815	81444808	81711762	16
ENSG00000166145	40843513	40858383	15
ENSG00000173230	121663199	121749966	3
ENSG00000155846	149729994	149855022	5
ENSG00000171823	1565993	1594581	12
ENSG00000127337	69359710	69390870	12
ENSG00000277399	38324571	38343956	17
ENSG00000274211	38351844	38405593	17
ENSG00000122861	73909177	73917501	10
ENSG00000277363	38530031	38605952	17
ENSG00000120800	101280105	101386618	12
ENSG00000174501	95836919	95991831	2
ENSG00000125999	33273480	33310380	20
ENSG00000243716	22479121	22536540	16
ENSG00000164934	103414714	103443579	8
ENSG00000141316	32970376	32997877	17
ENSG00000244623	99876062	99877033	7
ENSG00000186188	93566665	93604480	10
ENSG00000138138	87751512	87842355	10
ENSG00000277443	113857345	113863475	6
ENSG00000266714	75587800	75626849	17
ENSG00000166908	57591174	57603418	12
ENSG00000204256	32968594	32981505	6
ENSG00000180354	30134986	30162765	7
ENSG00000137713	111726908	111766658	11
ENSG00000129465	24336025	24340022	14
ENSG00000249751	139446541	139462745	5
ENSG00000104723	15417215	15766649	8
ENSG00000137767	45631148	45691299	15
ENSG00000170653	53507856	53626410	12
ENSG00000240230	898778	975549	7
ENSG00000100462	22920525	22929458	14
ENSG00000101004	25451594	25585586	20
ENSG00000075234	46267961	46295097	22
ENSG00000073067	983181	989640	7
ENSG00000172667	178960121	179072323	3
ENSG00000183111	149551947	149634968	5
ENSG00000170312	60778312	60796236	10
ENSG00000164853	1232872	1237326	7
ENSG00000120094	48528526	48531011	17
ENSG00000173917	48540894	48545109	17
ENSG00000170364	4303304	4320649	3
ENSG00000182742	48575507	48578350	17
ENSG00000120075	48591257	48593779	17
ENSG00000260027	48607232	48633572	17
ENSG00000170689	48621156	48626358	17
ENSG00000164091	52254434	52288020	3
ENSG00000198780	74777574	74867022	5
ENSG00000170425	15945130	15975746	17
ENSG00000129245	7591230	7614897	17
ENSG00000163577	170888418	170908644	3
ENSG00000020181	37784191	37844896	8
ENSG00000101210	63477488	63500533	20
ENSG00000171466	9641807	9675100	19
ENSG00000176681	46292733	46338077	17
ENSG00000135097	120341329	120369437	12
ENSG00000175193	183829271	183884933	3
ENSG00000100380	40824535	40856690	22
ENSG00000180822	3231403	3304020	6
ENSG00000107719	70477658	70668754	10
ENSG00000124275	7851186	7906025	5
ENSG00000187240	103109410	103479863	11
ENSG00000170265	149195546	149226243	7
ENSG00000204267	32821833	32838784	6
ENSG00000197019	40421589	40425992	19
ENSG00000204946	149262171	149297302	7
ENSG00000088038	54137710	54155708	19
ENSG00000176595	1973677	2006937	8
ENSG00000139637	53299695	53307177	12
ENSG00000165119	83966766	83981586	9
ENSG00000168754	96875882	96986580	2
ENSG00000164733	11842524	11869533	8
ENSG00000100983	34928432	34956027	20
ENSG00000163938	52681156	52696160	3
ENSG00000185306	64264762	64390758	12
ENSG00000111266	12473282	12563147	12
ENSG00000273313	5072125	5073223	7
ENSG00000175792	128064778	128153914	3
ENSG00000119688	74285269	74303055	14
ENSG00000182446	81556887	81648465	17
ENSG00000189007	143422832	143450695	6
ENSG00000172469	95577485	95609484	6
ENSG00000120832	106973120	106987173	12
ENSG00000204520	31399784	31415315	6
ENSG00000257093	141656728	141702166	7
ENSG00000139318	89347235	89352501	12
ENSG00000071677	237559555	237567288	2
ENSG00000213654	32190766	32195523	6
ENSG00000215021	6965327	6970841	12
ENSG00000152582	35617844	35814611	5
ENSG00000204576	30557274	30563723	6
ENSG00000166922	32641385	32697098	15
ENSG00000152430	197726879	197786762	2
ENSG00000238083	46511508	46556910	17
ENSG00000009844	142147162	142224685	6
ENSG00000107954	103493705	103592546	10
ENSG00000310525	72038099	72093557	16
ENSG00000284753	184249609	184258759	3
ENSG00000010292	6493356	6531970	12
ENSG00000173821	80260852	80398794	17
ENSG00000165678	84139482	84154841	10
ENSG00000079974	50767491	50783760	22
ENSG00000157020	10293131	10321123	3
ENSG00000134824	61792980	61867354	11
ENSG00000168216	69672757	69867236	6
ENSG00000157470	59372692	59523555	15
ENSG00000168172	42896900	43030535	8
ENSG00000101161	63981072	64033106	20
ENSG00000105737	41998316	42070240	19
ENSG00000146067	177519788	177554586	5
ENSG00000182325	144355427	144359376	8
ENSG00000198105	37776526	37858107	10
ENSG00000104044	27754874	28099664	15
ENSG00000089123	13388891	13638946	20
ENSG00000185829	46499780	46579695	17
ENSG00000180104	442522	471937	5
ENSG00000105732	42068477	42081552	19
ENSG00000169021	29205320	29213151	19
ENSG00000181378	219002846	219041527	2
ENSG00000204922	62670273	62673686	11
ENSG00000100902	35278633	35318734	14
ENSG00000170017	105366706	105576909	3
ENSG00000105372	41860255	41872925	19
ENSG00000196700	63956704	63969962	20
ENSG00000178301	77589391	77611064	11
ENSG00000196655	119018733	119025454	11
ENSG00000142319	1392794	1445514	5
ENSG00000136738	17644124	17716824	10
ENSG00000181026	88620070	88632281	15
ENSG00000156787	123041968	123152154	8
ENSG00000101337	32109714	32167258	20
ENSG00000204475	31588895	31593217	6
ENSG00000284690	74560701	74567343	17
ENSG00000197728	56041351	56044697	12
ENSG00000130299	17334920	17342735	19
ENSG00000171634	67825503	67984378	17
ENSG00000169410	75463251	75579583	15
ENSG00000111639	6491886	6493846	12
ENSG00000163814	45082277	45146453	3
ENSG00000144481	233917373	234019522	2
ENSG00000120438	159778498	159789703	6
ENSG00000142089	319675	329475	11
ENSG00000111247	4538798	4560254	12
ENSG00000165905	45918146	45929376	11
ENSG00000175697	120164645	120285426	3
ENSG00000256235	150778741	150796736	5
ENSG00000186314	145471799	145835369	5
ENSG00000008952	169966635	169998373	3
ENSG00000197893	113588714	113664121	10
ENSG00000182218	99645129	99680569	14
ENSG00000175416	176392494	176416557	5
ENSG00000064726	83016423	83067281	15
ENSG00000197860	65665928	65723035	5
ENSG00000176358	49838300	49848069	17
ENSG00000144488	238100340	238133287	2
ENSG00000013275	39971162	39981764	19
ENSG00000165795	21016763	21071094	14
ENSG00000118058	118436456	118526832	11
ENSG00000048544	42206694	42217881	6
ENSG00000144840	120684938	120742993	3
ENSG00000275832	38419280	38512385	17
ENSG00000146143	57314805	57646855	6
ENSG00000113645	168291563	168472303	5
ENSG00000124444	43596392	43601189	19
ENSG00000089063	5068232	5113452	20
ENSG00000184502	41712331	41715969	17
ENSG00000185798	196552228	196569263	3
ENSG00000182199	57226554	57234935	12
ENSG00000156232	82809599	82836108	15
ENSG00000165046	38386207	38409527	8
ENSG00000141527	80169992	80216073	17
ENSG00000067141	73051645	73305205	15
ENSG00000189298	28349911	28369172	6
ENSG00000130311	17309518	17323298	19
ENSG00000196507	103607451	103629690	X
ENSG00000146386	139027494	139043742	6
ENSG00000118620	21020614	21060050	19
ENSG00000051341	121431426	121546002	3
ENSG00000149313	106075501	106098708	11
ENSG00000160117	17281645	17287649	19
ENSG00000143889	38561969	38603586	2
ENSG00000102181	150766336	150898816	X
ENSG00000172409	57648188	57661865	11
ENSG00000164442	139371807	139375909	6
ENSG00000133401	31639121	32110933	5
ENSG00000291309	143040839	143048357	8
ENSG00000180834	183815884	183825594	3
ENSG00000066651	125986428	126203817	6
ENSG00000110492	46380756	46383837	11
ENSG00000158863	22089139	22104911	8
ENSG00000065485	123067025	123225227	3
ENSG00000108733	35574795	35578863	17
ENSG00000266076	65538102	65641033	17
ENSG00000108924	55264960	55325187	17
ENSG00000220008	2287164	2308174	19
ENSG00000198356	12737139	12748325	19
ENSG00000188010	38875976	38882709	2
ENSG00000261873	55449856	55511452	17
ENSG00000120306	140175072	140282052	5
ENSG00000178404	78890579	78903217	17
ENSG00000310583	38875991	38929071	2
ENSG00000118482	63635802	63779336	6
ENSG00000289764	80545075	80545134	17
ENSG00000154767	14145145	14178652	3
ENSG00000158122	96639577	96655337	9
ENSG00000161082	3224650	3297076	19
ENSG00000064300	49495293	49515008	17
ENSG00000170445	140673035	140691537	5
ENSG00000118231	208121607	208124524	2
ENSG00000163254	208128137	208129828	2
ENSG00000154957	11977439	11997475	17
ENSG00000044446	18892298	18984988	X
ENSG00000182187	208142573	208146158	2
ENSG00000130653	137459952	137550431	9
ENSG00000101152	63894641	63936031	20
ENSG00000147571	66176376	66178464	8
ENSG00000168582	208160740	208163589	2
ENSG00000110025	65027437	65040572	11
ENSG00000185803	144333957	144361447	8
ENSG00000155115	110958477	110968586	6
ENSG00000144407	208359714	208854503	2
ENSG00000167525	28703197	28711888	17
ENSG00000145022	49412212	49416476	3
ENSG00000090339	10271093	10286615	19
ENSG00000132639	10172395	10308258	20
ENSG00000044524	89107522	89482437	3
ENSG00000154217	67377281	67697256	17
ENSG00000164411	87282980	87329278	6
ENSG00000166896	57906039	57959148	12
ENSG00000124493	34018643	34155622	6
ENSG00000172817	64587763	64799145	8
ENSG00000131351	17049729	17075625	19
ENSG00000065361	56076799	56103505	12
ENSG00000180090	3291017	3298360	17
ENSG00000147799	144529179	144685879	8
ENSG00000134809	57528406	57531031	11
ENSG00000107130	130172347	130237303	9
ENSG00000141376	60677453	61392838	17
ENSG00000135903	222199887	222298998	2
ENSG00000166105	134274245	134319579	11
